CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;CTD
18HU13037_050;SPB_10;44.2395;-55.84;399206;61;02-oct-13;08:28:00;32.9722;3.5151;6.5631;0.1737;3.655;0.7425;6.71;NaN;0.05;NaN;NaN
18HU13037_050;SPB_10;44.2395;-55.84;399207;50;02-oct-13;08:29:00;32.7752;3.8968;6.9196;1.524;1.885;0.56;1.33;NaN;0.145;NaN;NaN
18HU13037_050;SPB_10;44.2395;-55.84;399208;40;02-oct-13;08:29:00;32.7118;4.7233;7.285;1.7202;1.025;0.4;0.41;NaN;0.055;NaN;NaN
18HU13037_050;SPB_10;44.2395;-55.84;399209;31;02-oct-13;08:30:00;32.3965;9.0713;7.1271;1.5089;0.65;0.3445;1.09;NaN;0.045;NaN;NaN
18HU13037_050;SPB_10;44.2395;-55.84;399210;20;02-oct-13;08:31:00;31.7571;17.3586;5.5388;0.4577;0.3;0.269;0.6;NaN;0.045;NaN;NaN
18HU13037_050;SPB_10;44.2395;-55.84;399211;11;02-oct-13;08:32:00;31.6959;17.7089;5.2673;0.1879;0;0.1275;0.64;NaN;0.04;NaN;NaN
18HU13037_050;SPB_10;44.2395;-55.84;399212;3;02-oct-13;08:33:00;31.4637;17.5753;5.2807;0.2015;0.29;0.1255;0.71;31.47;0;5.576;249.0242
18HU13037_054;SPB_09;44.53;-55.835;399213;2251;02-oct-13;12:52:00;34.9532;3.3688;5.7157;NaN;13.505;1.137;16.875;34.942;0;6.147;274.525
18HU13037_054;SPB_09;44.53;-55.835;399214;1501;02-oct-13;13:04:00;34.9753;3.9584;5.6373;NaN;11.405;1.138;16.44;NaN;0;NaN;NaN
18HU13037_054;SPB_09;44.53;-55.835;399215;1000;02-oct-13;13:14:00;34.971;4.3058;5.6911;NaN;10.585;1.1755;17.59;NaN;0;NaN;NaN
18HU13037_054;SPB_09;44.53;-55.835;399216;501;02-oct-13;13:22:00;34.9925;5.4207;4.9056;NaN;12.06;1.272;18.91;NaN;0;NaN;NaN
18HU13037_054;SPB_09;44.53;-55.835;399217;247;02-oct-13;13:27:00;35.0424;8.2428;3.4985;NaN;11.55;1.4105;19.67;35.033;0;3.672;163.9915
18HU13037_054;SPB_09;44.53;-55.835;399218;99;02-oct-13;13:30:00;34.8395;9.838;4.799;0.0301;5.925;0.8215;11.88;NaN;0;NaN;NaN
18HU13037_054;SPB_09;44.53;-55.835;399219;79;02-oct-13;13:31:00;34.1831;7.6347;5.3708;0.0443;5.78;0.8225;9.39;NaN;0.04;NaN;NaN
18HU13037_054;SPB_09;44.53;-55.835;399220;59;02-oct-13;13:31:00;33.3637;4.8734;6.2757;0.2003;4.345;0.756;6.625;NaN;0.05;NaN;NaN
18HU13037_054;SPB_09;44.53;-55.835;399221;46;02-oct-13;13:32:00;32.9687;5.0081;6.9841;2.1345;2.415;0.5385;1.725;NaN;0.07;NaN;NaN
18HU13037_054;SPB_09;44.53;-55.835;399222;39;02-oct-13;13:33:00;32.893;5.2552;7.441;2.8719;2.045;0.433;0.525;NaN;0.045;NaN;NaN
18HU13037_054;SPB_09;44.53;-55.835;399223;30;02-oct-13;13:33:00;32.6499;8.3776;7.7236;1.7956;0.735;0.2935;0.48;NaN;0.04;NaN;NaN
18HU13037_054;SPB_09;44.53;-55.835;399224;20;02-oct-13;13:34:00;31.6988;18.0916;5.3163;0.1674;0.285;0.1445;0;NaN;0;NaN;NaN
18HU13037_054;SPB_09;44.53;-55.835;399225;10;02-oct-13;13:34:00;31.7231;18.1681;5.207;0.1606;0.385;0.1365;0;NaN;0;NaN;NaN
18HU13037_054;SPB_09;44.53;-55.835;399226;2;02-oct-13;13:35:00;31.7227;18.207;5.2007;0.195;0.66;0.14;0;31.716;0;5.479;244.6921
18HU13037_057;SPB_08;44.7617;-55.8412;399227;1087;02-oct-13;17:45:00;34.9643;4.2922;5.6932;NaN;10.195;1.17;16.235;34.953;0;6.061;270.6843
18HU13037_057;SPB_08;44.7617;-55.8412;399228;990;02-oct-13;17:48:00;34.9652;4.4501;5.6339;NaN;10.45;1.1705;16.955;NaN;0;NaN;NaN
18HU13037_057;SPB_08;44.7617;-55.8412;399229;498;02-oct-13;17:56:00;34.9871;5.4749;4.8457;NaN;12.81;1.3345;19.28;NaN;0;NaN;NaN
18HU13037_057;SPB_08;44.7617;-55.8412;399230;250;02-oct-13;18:00:00;35.0589;8.6741;3.4302;NaN;12.405;1.4595;21.705;35.053;0;3.656;163.277
18HU13037_057;SPB_08;44.7617;-55.8412;399231;101;02-oct-13;18:04:00;35.2614;11.5697;4.6601;0.0177;3.445;0.635;7.25;NaN;0;NaN;NaN
18HU13037_057;SPB_08;44.7617;-55.8412;399232;80;02-oct-13;18:04:00;34.2308;7.8749;5.3576;0.0461;4.365;0.7115;7.65;NaN;0;NaN;NaN
18HU13037_057;SPB_08;44.7617;-55.8412;399233;59;02-oct-13;18:05:00;33.4233;4.9001;6.0951;0.0798;4.46;0.7645;6.395;NaN;0;NaN;NaN
18HU13037_057;SPB_08;44.7617;-55.8412;399234;50;02-oct-13;18:06:00;33.1368;3.9337;6.4343;0.1329;4.58;0.789;5.775;NaN;0;NaN;NaN
18HU13037_057;SPB_08;44.7617;-55.8412;399235;40;02-oct-13;18:07:00;32.8858;4.3547;6.7806;0.7847;2.625;0.653;2.74;NaN;0.16;NaN;NaN
18HU13037_057;SPB_08;44.7617;-55.8412;399236;31;02-oct-13;18:07:00;32.6772;7.1613;7.5261;1.7956;1.11;0.3365;0;NaN;0;NaN;NaN
18HU13037_057;SPB_08;44.7617;-55.8412;399237;20;02-oct-13;18:08:00;32.2261;15.2038;6.1349;0.3723;1.15;0.2165;0;NaN;0;NaN;NaN
18HU13037_057;SPB_08;44.7617;-55.8412;399238;12;02-oct-13;18:09:00;32.0765;18.2835;5.1836;0.1913;0.385;0.139;0;NaN;0;NaN;NaN
18HU13037_057;SPB_08;44.7617;-55.8412;399239;2;02-oct-13;18:09:00;31.8991;18.228;5.1953;0.181;0.405;0.1315;0;31.839;0;5.514;246.2552
18HU13037_061;EH_04;44.8222;-55.8517;399240;818;02-oct-13;21:32:00;34.972;4.5855;5.5242;NaN;10.4;1.153;16.695;34.953;0.05;5.855;261.4843
18HU13037_061;EH_04;44.8222;-55.8517;399241;498;02-oct-13;21:39:00;34.9883;5.3455;4.9543;NaN;12.18;1.3075;19.805;NaN;0;NaN;NaN
18HU13037_061;EH_04;44.8222;-55.8517;399242;251;02-oct-13;21:44:00;35.1744;9.3629;3.1865;NaN;12.9;1.4265;21.305;35.147;0;3.4675;154.8586
18HU13037_061;EH_04;44.8222;-55.8517;399243;99;02-oct-13;21:47:00;35.3246;11.8797;4.6679;0.0266;4.345;0.7365;9.43;NaN;0.055;NaN;NaN
18HU13037_061;EH_04;44.8222;-55.8517;399244;80;02-oct-13;21:48:00;34.6748;9.5619;5.0843;0.0514;4.475;0.7525;9.25;NaN;0.04;NaN;NaN
18HU13037_061;EH_04;44.8222;-55.8517;399245;60;02-oct-13;21:49:00;33.6777;6.2109;5.9357;0.1595;3.635;0.679;5.48;NaN;0.06;NaN;NaN
18HU13037_061;EH_04;44.8222;-55.8517;399246;51;02-oct-13;21:50:00;33.2065;4.5971;6.2991;0.3211;3.135;0.637;3.45;NaN;0.165;NaN;NaN
18HU13037_061;EH_04;44.8222;-55.8517;399247;41;02-oct-13;21:50:00;32.9589;5.0174;6.8481;0.9054;3.335;0.586;2.64;NaN;0.13;NaN;NaN
18HU13037_061;EH_04;44.8222;-55.8517;399248;30;02-oct-13;21:51:00;32.7822;9.3385;7.6531;1.69;1.115;0.3355;0;NaN;0;NaN;NaN
18HU13037_061;EH_04;44.8222;-55.8517;399249;20;02-oct-13;21:52:00;32.2796;14.6311;5.9761;0.2733;0.425;0.159;0;NaN;0;NaN;NaN
18HU13037_061;EH_04;44.8222;-55.8517;399250;10;02-oct-13;21:53:00;31.8565;17.9858;5.1722;0.1913;1.685;0.2605;0;NaN;0;NaN;NaN
18HU13037_061;EH_04;44.8222;-55.8517;399251;2;02-oct-13;21:53:00;31.857;17.9861;5.1958;0.1913;1.935;0.2595;0;31.849;0;5.511;246.1213
18HU13037_063;EH_03;44.8793;-55.8668;399252;337;02-oct-13;23:28:00;35.0448;7.7688;3.594;NaN;13.825;1.5525;22.78;35.031;0.055;3.774;168.5468
18HU13037_063;EH_03;44.8793;-55.8668;399253;252;02-oct-13;23:29:00;35.0935;9.3047;3.4043;NaN;9.255;1.215;17.06;35.093;0.035;3.6325;162.2274
18HU13037_063;EH_03;44.8793;-55.8668;399254;100;02-oct-13;23:33:00;35.5649;12.9464;4.5665;0.0284;3.835;0.7035;10.385;NaN;0.04;NaN;NaN
18HU13037_063;EH_03;44.8793;-55.8668;399255;81;02-oct-13;23:34:00;35.4772;12.6521;4.5863;0.039;2.965;0.643;8.395;NaN;0.035;NaN;NaN
18HU13037_063;EH_03;44.8793;-55.8668;399256;61;02-oct-13;23:35:00;33.7093;6.1524;5.7585;0.1914;5.205;0.7825;7.01;NaN;0.115;NaN;NaN
18HU13037_063;EH_03;44.8793;-55.8668;399257;50;02-oct-13;23:36:00;33.1235;3.6059;6.3639;0.4031;4.57;0.7725;4.02;NaN;0.215;NaN;NaN
18HU13037_063;EH_03;44.8793;-55.8668;399258;40;02-oct-13;23:36:00;33.0951;5.8215;7.3619;2.5614;1.51;0.386;0.53;NaN;0.055;NaN;NaN
18HU13037_063;EH_03;44.8793;-55.8668;399259;30;02-oct-13;23:37:00;32.9886;6.826;7.4861;2.7166;1.015;0.4045;0.435;NaN;0.045;NaN;NaN
18HU13037_063;EH_03;44.8793;-55.8668;399260;20;02-oct-13;23:38:00;32.1633;17.1789;5.5065;0.2904;0;0.158;0.435;NaN;0.03;NaN;NaN
18HU13037_063;EH_03;44.8793;-55.8668;399261;10;02-oct-13;23:39:00;32.1733;17.8362;5.1751;0.2289;0;0.157;0.66;NaN;0.03;NaN;NaN
18HU13037_063;EH_03;44.8793;-55.8668;399262;3;02-oct-13;23:40:00;32.1753;17.8441;5.1998;0.205;0;0.1515;0.62;32.169;0.03;5.535;247.1931
18HU13037_065;EH_02;44.919;-55.8718;399263;173;03-oct-13;00:53:00;34.524;7.6212;4.8232;NaN;7.585;0.938;11.835;NaN;0.17;5.134;229.2844
18HU13037_065;EH_02;44.919;-55.8718;399264;100;03-oct-13;00:55:00;33.8329;5.0832;5.4997;0.0869;6.82;0.835;6.865;NaN;0.12;NaN;NaN
18HU13037_065;EH_02;44.919;-55.8718;399265;81;03-oct-13;00:55:00;33.1232;2.4413;5.7798;0.1188;8.205;0.9115;4.84;NaN;0.19;NaN;NaN
18HU13037_065;EH_02;44.919;-55.8718;399266;61;03-oct-13;00:56:00;33.0112;2.3466;5.9932;0.1708;5.565;0.8595;2.775;NaN;0.26;NaN;NaN
18HU13037_065;EH_02;44.919;-55.8718;399267;49;03-oct-13;00:57:00;32.8856;2.5385;6.4251;0.2972;5.38;0.784;2.79;NaN;0.28;NaN;NaN
18HU13037_065;EH_02;44.919;-55.8718;399268;40;03-oct-13;00:58:00;32.7635;3.9953;6.8269;0.6941;1.975;0.5395;0.6;NaN;0.13;NaN;NaN
18HU13037_065;EH_02;44.919;-55.8718;399269;30;03-oct-13;00:58:00;32.5519;8.0445;7.0427;1.5844;0.51;0.33;0;NaN;0.035;NaN;NaN
18HU13037_065;EH_02;44.919;-55.8718;399270;21;03-oct-13;00:59:00;32.2516;15.2437;6.0826;0.3245;0;0.1755;0;NaN;0.04;NaN;NaN
18HU13037_065;EH_02;44.919;-55.8718;399271;10;03-oct-13;01:00:00;32.1201;17.9126;5.1387;0.2084;0;0.144;0;NaN;0.035;NaN;NaN
18HU13037_065;EH_02;44.919;-55.8718;399272;3;03-oct-13;01:00:00;32.1384;17.8172;5.2126;0.1981;0;0.1385;0;NaN;0.03;5.5405;247.4387
18HU13037_067;EH_01;45.0468;-55.8808;399273;78;03-oct-13;02:27:00;32.8212;-0.3857;7.183;0.0638;5.11;0.9125;5.955;32.805;0.25;7.55;337.183
18HU13037_067;EH_01;45.0468;-55.8808;399274;61;03-oct-13;02:28:00;32.7688;-0.211;7.4341;0.1117;3.765;0.8895;5.305;NaN;0.26;NaN;NaN
18HU13037_067;EH_01;45.0468;-55.8808;399275;50;03-oct-13;02:29:00;32.7482;-0.0172;7.5025;0.1914;3.375;0.807;4.835;NaN;0.215;NaN;NaN
18HU13037_067;EH_01;45.0468;-55.8808;399276;40;03-oct-13;02:30:00;32.7405;0.2272;7.4868;0.263;2.815;0.8135;4.685;NaN;0.22;NaN;NaN
18HU13037_067;EH_01;45.0468;-55.8808;399277;31;03-oct-13;02:30:00;32.6932;0.9526;7.4665;0.4407;1.765;0.6385;2.78;NaN;0.155;NaN;NaN
18HU13037_067;EH_01;45.0468;-55.8808;399278;20;03-oct-13;02:31:00;31.9533;11.9535;5.6224;0.3792;0;0.24;0.24;NaN;0.035;NaN;NaN
18HU13037_067;EH_01;45.0468;-55.8808;399279;10;03-oct-13;02:32:00;31.7638;15.5826;5.439;0.246;0;0.1715;0.195;NaN;0.035;NaN;NaN
18HU13037_067;EH_01;45.0468;-55.8808;399280;4;03-oct-13;02:32:00;31.7749;15.5889;5.4166;0.2186;0;0.166;0;31.767;0.03;5.803;259.162
18HU13037_070;BP_01;44.9813;-56.1428;399281;222;03-oct-13;04:16:00;34.9942;9.3021;4.0381;NaN;8.875;1.13;16.16;34.973;0.04;4.287;191.4574
18HU13037_070;BP_01;44.9813;-56.1428;399282;100;03-oct-13;04:18:00;33.05;0.3905;6.4714;0.0461;8.075;0.9705;6.825;NaN;0.2;NaN;NaN
18HU13037_070;BP_01;44.9813;-56.1428;399283;82;03-oct-13;04:19:00;32.9616;0.0949;6.665;0.0443;7.61;1.016;6.725;NaN;0.23;NaN;NaN
18HU13037_070;BP_01;44.9813;-56.1428;399284;60;03-oct-13;04:20:00;32.9091;0.7222;6.4469;0.0833;6.9;0.9965;5.27;NaN;0.265;NaN;NaN
18HU13037_070;BP_01;44.9813;-56.1428;399285;49;03-oct-13;04:21:00;32.9141;1.7282;6.0341;0.1418;7.305;0.9755;4.5;NaN;0.33;NaN;NaN
18HU13037_070;BP_01;44.9813;-56.1428;399286;41;03-oct-13;04:21:00;32.826;2.1628;6.259;0.2528;5.715;0.8785;3.7;NaN;0.355;NaN;NaN
18HU13037_070;BP_01;44.9813;-56.1428;399287;31;03-oct-13;04:22:00;32.5743;4.4521;7.3052;1.0864;1.3;0.4805;1.355;NaN;0.1;NaN;NaN
18HU13037_070;BP_01;44.9813;-56.1428;399288;20;03-oct-13;04:23:00;32.0887;11.153;6.4336;0.7545;0;0.2685;0.765;NaN;0.035;NaN;NaN
18HU13037_070;BP_01;44.9813;-56.1428;399289;10;03-oct-13;04:24:00;31.938;16.0736;5.368;0.3143;0;0.171;0.37;NaN;0.03;NaN;NaN
18HU13037_070;BP_01;44.9813;-56.1428;399290;3;03-oct-13;04:25:00;31.9474;16.1896;5.3843;0.2835;0;0.172;0.32;31.94;0.04;5.735;256.1251
18HU13037_072;BP_04;44.9215;-56.4433;399291;385;03-oct-13;06:36:00;34.9895;6.0448;4.3638;NaN;13.73;1.41;21.175;34.976;0.04;4.625;206.5525
18HU13037_072;BP_04;44.9215;-56.4433;399292;251;03-oct-13;06:39:00;35.0686;8.6489;3.3524;NaN;10.88;1.379;19.49;35.058;0.04;3.594;160.508
18HU13037_072;BP_04;44.9215;-56.4433;399293;100;03-oct-13;06:42:00;34.6309;8.9881;5.0093;0.0372;5.165;0.827;10.925;NaN;0.075;NaN;NaN
18HU13037_072;BP_04;44.9215;-56.4433;399294;80;03-oct-13;06:45:00;33.5301;4.2488;5.8211;0.0869;6.88;0.892;6.54;NaN;0.175;NaN;NaN
18HU13037_072;BP_04;44.9215;-56.4433;399295;60;03-oct-13;06:45:00;32.987;1.736;5.9441;0.0975;8.31;1.0095;5.085;NaN;0.33;NaN;NaN
18HU13037_072;BP_04;44.9215;-56.4433;399296;50;03-oct-13;06:46:00;32.9443;1.8826;5.924;0.1932;6.335;0.9125;3.905;NaN;0.325;NaN;NaN
18HU13037_072;BP_04;44.9215;-56.4433;399297;40;03-oct-13;06:47:00;32.8255;2.6802;6.4546;0.5885;3.7;0.686;2.195;NaN;0.22;NaN;NaN
18HU13037_072;BP_04;44.9215;-56.4433;399298;30;03-oct-13;06:48:00;32.5375;6.5767;7.0574;1.1015;0.91;0.4135;0.57;NaN;0.04;NaN;NaN
18HU13037_072;BP_04;44.9215;-56.4433;399299;21;03-oct-13;06:48:00;32.2099;13.5542;6.0868;0.3382;0.315;0.2955;0.73;NaN;0;NaN;NaN
18HU13037_072;BP_04;44.9215;-56.4433;399300;11;03-oct-13;06:49:00;31.9915;15.6475;5.5501;0.2869;0.42;0.215;0.3;NaN;0;NaN;NaN
18HU13037_072;BP_04;44.9215;-56.4433;399301;2;03-oct-13;06:50:00;31.9222;15.9639;5.4386;0.2699;0;0.176;0.38;31.911;0;5.787;258.4474
18HU13037_074;BP_05;44.8938;-56.6315;399302;405;03-oct-13;08:32:00;34.982;5.8687;4.4586;NaN;12.92;1.344;19.455;34.968;0.04;NaN;NaN
18HU13037_074;BP_05;44.8938;-56.6315;399303;252;03-oct-13;08:35:00;35.0332;8.4454;3.4346;NaN;13.11;1.436;22.355;35.017;0.04;NaN;NaN
18HU13037_074;BP_05;44.8938;-56.6315;399304;101;03-oct-13;08:39:00;34.9691;10.0585;4.787;0.039;5.095;0.798;10.985;NaN;0.04;NaN;NaN
18HU13037_074;BP_05;44.8938;-56.6315;399305;81;03-oct-13;08:39:00;34.5658;8.8794;5.0378;0.0284;5.51;0.8085;9.295;NaN;0.06;NaN;NaN
18HU13037_074;BP_05;44.8938;-56.6315;399306;60;03-oct-13;08:40:00;33.8136;6.9428;5.8779;0.2145;3.6;0.659;4.415;NaN;0.06;NaN;NaN
18HU13037_074;BP_05;44.8938;-56.6315;399307;50;03-oct-13;08:41:00;33.3982;6.4534;6.6364;1.5542;1.855;0.4315;0.48;NaN;0.065;NaN;NaN
18HU13037_074;BP_05;44.8938;-56.6315;399308;42;03-oct-13;08:42:00;33.1308;6.9343;7.5353;1.7956;1.095;0.3415;0;NaN;0.04;NaN;NaN
18HU13037_074;BP_05;44.8938;-56.6315;399309;31;03-oct-13;08:42:00;32.7921;11.5148;7.6612;0.9808;0.495;0.243;0;NaN;0.04;NaN;NaN
18HU13037_074;BP_05;44.8938;-56.6315;399310;20;03-oct-13;08:43:00;32.1803;17.3764;5.2306;0.1742;0.23;0.1605;0;NaN;0;NaN;NaN
18HU13037_074;BP_05;44.8938;-56.6315;399311;11;03-oct-13;08:44:00;32.1867;17.4351;5.228;0.181;0.83;0.141;0.22;NaN;0;NaN;NaN
18HU13037_074;BP_05;44.8938;-56.6315;399312;4;03-oct-13;08:45:00;32.1784;17.4111;5.2546;0.1776;0.23;0.15;0;32.169;0;NaN;NaN
18HU13037_076;BANQ_B6;44.8455;-56.8063;399313;417;03-oct-13;10:38:00;34.8971;5.4388;3.7585;NaN;25.155;1.6165;21.445;34.886;0.04;3.837;171.3604
18HU13037_076;BANQ_B6;44.8455;-56.8063;399314;199;03-oct-13;10:43:00;34.8769;8.729;3.7419;NaN;11.535;1.2405;18.105;34.869;0.04;4.027;179.8458
18HU13037_076;BANQ_B6;44.8455;-56.8063;399315;99;03-oct-13;10:45:00;33.321;2.5864;6.0981;0.0709;9.195;0.993;7.36;NaN;0.145;NaN;NaN
18HU13037_076;BANQ_B6;44.8455;-56.8063;399316;80;03-oct-13;10:45:00;32.9048;2.0519;6.1009;0.2287;6.775;0.878;3.865;NaN;0.36;NaN;NaN
18HU13037_076;BANQ_B6;44.8455;-56.8063;399317;59;03-oct-13;10:46:00;32.7269;2.4402;6.7765;0.2767;3.805;0.7315;3.78;NaN;0.235;NaN;NaN
18HU13037_076;BANQ_B6;44.8455;-56.8063;399318;50;03-oct-13;10:47:00;32.7033;2.9109;6.9626;0.4714;2.5;0.5855;2.275;NaN;0.165;NaN;NaN
18HU13037_076;BANQ_B6;44.8455;-56.8063;399319;40;03-oct-13;10:47:00;32.6175;4.7479;7.044;1.0714;1.45;0.4455;0.965;NaN;0.07;NaN;NaN
18HU13037_076;BANQ_B6;44.8455;-56.8063;399320;30;03-oct-13;10:48:00;32.0805;9.1427;6.8848;1.1317;0.725;0.3465;0.36;NaN;0.05;NaN;NaN
18HU13037_076;BANQ_B6;44.8455;-56.8063;399321;20;03-oct-13;10:49:00;31.6805;15.0438;5.491;0.5432;0.465;0.1955;0.36;NaN;0;NaN;NaN
18HU13037_076;BANQ_B6;44.8455;-56.8063;399322;10;03-oct-13;10:49:00;30.8889;15.6129;5.3976;0.3177;0.38;0.186;0;NaN;0;NaN;NaN
18HU13037_076;BANQ_B6;44.8455;-56.8063;399323;2;03-oct-13;10:50:00;30.7422;15.5995;5.4658;0.304;0.355;0.174;0;30.838;0;5.781;258.1795
18HU13037_078;BANQ_B5;44.803;-57.0285;399324;421;03-oct-13;13:01:00;34.9761;5.7045;4.495;NaN;14.34;1.3695;20.28;34.964;0.045;4.777;213.3408
18HU13037_078;BANQ_B5;44.803;-57.0285;399325;197;03-oct-13;13:05:00;34.8848;9.3891;4.3871;NaN;7.84;0.9885;13.85;NaN;0;NaN;NaN
18HU13037_078;BANQ_B5;44.803;-57.0285;399326;99;03-oct-13;13:07:00;32.8344;0.4077;6.904;0.0425;5.51;0.9175;6.485;NaN;0.24;NaN;NaN
18HU13037_078;BANQ_B5;44.803;-57.0285;399327;80;03-oct-13;13:08:00;32.7299;0.3263;7.2241;0.0514;4.255;0.88;6.19;NaN;0.265;NaN;NaN
18HU13037_078;BANQ_B5;44.803;-57.0285;399328;60;03-oct-13;13:09:00;32.6187;1.2139;7.1565;0.1542;3.1;0.738;4.635;NaN;0.185;NaN;NaN
18HU13037_078;BANQ_B5;44.803;-57.0285;399329;50;03-oct-13;13:09:00;32.5651;1.6827;7.0323;0.1542;3.465;0.7265;5.02;NaN;0.14;NaN;NaN
18HU13037_078;BANQ_B5;44.803;-57.0285;399330;40;03-oct-13;13:10:00;32.4728;1.7332;6.8303;0.0479;4.15;0.7905;5.91;NaN;0.04;NaN;NaN
18HU13037_078;BANQ_B5;44.803;-57.0285;399331;30;03-oct-13;13:11:00;32.3178;1.8202;6.7454;0.0833;4.835;0.836;6.815;NaN;0.04;NaN;NaN
18HU13037_078;BANQ_B5;44.803;-57.0285;399332;20;03-oct-13;13:11:00;31.9988;6.1986;6.5775;0.6338;3.01;0.681;3.26;NaN;0.245;NaN;NaN
18HU13037_078;BANQ_B5;44.803;-57.0285;399333;10;03-oct-13;13:12:00;30.7215;14.6751;5.5966;0.6639;1.085;0.243;0;NaN;0.04;NaN;NaN
18HU13037_078;BANQ_B5;44.803;-57.0285;399334;3;03-oct-13;13:13:00;30.6148;15.5472;5.403;0.3382;0.575;0.176;0;30.613;0;5.641;251.9271
18HU13037_080;HL_02;44.2597;-63.312;398759;131;22-sep-13;06:19:00;33.3838;7.4591;4.0514;NaN;13.935;1.1875;14.25;33.856;0;4.2765;190.9885
18HU13037_080;HL_02;44.2597;-63.312;398760;99;22-sep-13;06:20:00;33.4509;5.0492;4.4334;0.0514;12.155;1.094;12.37;NaN;0;NaN;NaN
18HU13037_080;HL_02;44.2597;-63.312;398761;80;22-sep-13;06:22:00;32.9766;3.6218;5.3594;0.0886;9.385;1.0045;10.685;NaN;0;NaN;NaN
18HU13037_080;HL_02;44.2597;-63.312;398762;60;22-sep-13;06:23:00;32.4404;2.8919;5.0696;0.1719;7.505;0.953;9.505;NaN;0;NaN;NaN
18HU13037_080;HL_02;44.2597;-63.312;398763;51;22-sep-13;06:24:00;32.315;2.9246;5.6377;0.2767;6.17;0.8875;8.11;NaN;0;NaN;NaN
18HU13037_080;HL_02;44.2597;-63.312;398764;40;22-sep-13;06:25:00;32.1332;3.2904;5.8274;0.7616;5.64;0.83;6.92;NaN;0;NaN;NaN
18HU13037_080;HL_02;44.2597;-63.312;398765;31;22-sep-13;06:26:00;32.1407;3.7502;6.1263;3.8421;3.13;0.703;4.25;NaN;0.175;NaN;NaN
18HU13037_080;HL_02;44.2597;-63.312;398766;21;22-sep-13;06:27:00;31.2079;5.9776;6.157;1.5844;1.185;0.477;0.85;NaN;0.11;NaN;NaN
18HU13037_080;HL_02;44.2597;-63.312;398767;11;22-sep-13;06:28:00;29.2253;17.1535;5.1989;0.4304;0.31;0.101;0;NaN;0;NaN;NaN
18HU13037_080;HL_02;44.2597;-63.312;398768;2;22-sep-13;06:30:00;30.7757;17.5941;4.996;0.222;0.35;0.057;0;30.917;0;5.63;251.4358
18HU13037_081;BANQ_B4;44.7807;-57.247;399335;394;03-oct-13;15:15:00;34.9435;5.5636;4.2382;NaN;18.905;1.445;20.165;34.93;0.045;4.478;199.9875
18HU13037_081;BANQ_B4;44.7807;-57.247;399336;202;03-oct-13;15:20:00;34.8263;8.8683;4.2386;NaN;9.335;1.0855;15.165;NaN;0.04;NaN;NaN
18HU13037_081;BANQ_B4;44.7807;-57.247;399337;102;03-oct-13;15:21:00;32.9377;-0.0713;6.7736;0.0319;7.435;0.96;6.79;NaN;0.215;NaN;NaN
18HU13037_081;BANQ_B4;44.7807;-57.247;399338;82;03-oct-13;15:22:00;32.8699;-0.0586;6.9285;0.0549;6.45;0.975;6.745;NaN;0.28;NaN;NaN
18HU13037_081;BANQ_B4;44.7807;-57.247;399339;60;03-oct-13;15:23:00;32.8028;0.3882;6.893;0.0922;5.36;0.8895;6.235;NaN;0.225;NaN;NaN
18HU13037_081;BANQ_B4;44.7807;-57.247;399340;49;03-oct-13;15:24:00;32.6595;1.6132;6.8744;0.2801;4.37;0.8045;5.32;NaN;0.195;NaN;NaN
18HU13037_081;BANQ_B4;44.7807;-57.247;399341;41;03-oct-13;15:25:00;32.6083;2.2122;6.9649;0.3314;3.54;0.736;4.725;NaN;0.185;NaN;NaN
18HU13037_081;BANQ_B4;44.7807;-57.247;399342;29;03-oct-13;15:25:00;32.5612;3.8392;7.1444;1.5524;0.945;0.4095;0.455;NaN;0.045;NaN;NaN
18HU13037_081;BANQ_B4;44.7807;-57.247;399343;19;03-oct-13;15:26:00;31.7388;15.8433;5.3973;0.3143;0;0.159;0;NaN;0;NaN;NaN
18HU13037_081;BANQ_B4;44.7807;-57.247;399344;11;03-oct-13;15:27:00;31.6141;16.7391;5.2515;0.2699;0.52;0.155;0;NaN;0;NaN;NaN
18HU13037_081;BANQ_B4;44.7807;-57.247;399345;3;03-oct-13;15:28:00;31.6134;16.7384;5.267;0.2494;0.34;0.1425;0.29;31.608;0;5.619;250.9445
18HU13037_083;BANQ_B3;44.7592;-57.3507;399346;65;03-oct-13;16:47:00;32.7993;1.0282;6.8444;0.2127;4.6;0.799;4.665;32.771;0.215;7.08;316.1928
18HU13037_083;BANQ_B3;44.7592;-57.3507;399347;65;03-oct-13;16:47:00;32.8116;0.9453;6.8514;NaN;5.555;0.889;5.545;NaN;0.26;NaN;NaN
18HU13037_083;BANQ_B3;44.7592;-57.3507;399348;58;03-oct-13;16:48:00;32.7995;0.9215;6.8491;0.2003;5.755;0.871;6.125;NaN;0.17;NaN;NaN
18HU13037_083;BANQ_B3;44.7592;-57.3507;399349;50;03-oct-13;16:48:00;32.7223;1.4517;6.7217;0.1897;4.715;0.797;4.79;NaN;0.185;NaN;NaN
18HU13037_083;BANQ_B3;44.7592;-57.3507;399350;41;03-oct-13;16:49:00;32.6918;1.8009;6.8536;0.2289;7.06;0.9425;8.895;NaN;0.05;NaN;NaN
