CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;terrain;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;CNTR;nCNTR;PRES;PRES_SDEV;TE90;TE90_SDEV;PSAL;SIGT;FLOR;DOXY;SECC;PSAL_BS;Q_PSAL;OXY_02;Q_OXY;OXY_02;Q_OXY;OXY_02;Q_OXY;CHL_01;Q_CHL;CHL_01;Q_CHL;PHA_01;PHA_01;CHL_03;Q_CHL;CHL_03;Q_CHL;NO2_02;Q_NO2;NO2_02;Q_NO2;NO2_02;Q_NO2;NOX_02;Q_NOX;NOX_02;Q_NOX;NOX_02;Q_NOX;NOX_02;Q_NOX;NOX_02;Q_NOX;PO4_02;Q_PO4;PO4_02;Q_PO4;Si_02;Q_Si;Si_02;Q_Si;Si_02;Q_Si;Si_02;Q_Si
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(scan);(nombre_scan);(dbar);(dbar);(celsius);(celsius);(psu);(kg/m**3);(mg/m**3);(ml/l);(m);(PSU);((none));(ml/l);((none));(ml/l);((none));(ml/l);((none));(mg/m**3);((none));(mg/m**3);((none));(mg/m**3);(mg/m**3);(mg/m**3);((none));(mg/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none))
q64a053;TESL2;48.62367;-68.54467;247245;100.6;04-Dec-2001;15:43:58;17317;240;100.6;0.04;1.98;0.006;33.04;26.41;0.342;4.692;NaN;33.04;1;4.365;1;NaN;NaN;NaN;NaN;0.12;1;0.16;1;-0.06;-0.09;0.09;1;0.12;1;0.02;1;0.02;1;NaN;NaN;16.74;1;17.3;1;15.09;1;NaN;NaN;NaN;NaN;1.44;1;1.59;1;15.71;1;24.25;3;NaN;NaN;NaN;NaN
q64a053;TESL2;48.62367;-68.54467;247246;50.9;04-Dec-2001;15:43:58;21128;240;50.9;0.04;1.82;0;31.16;24.91;0.408;6.132;NaN;31.11;1;6.085;1;NaN;NaN;NaN;NaN;0.32;1;0.32;1;-0.2;-0.2;0.21;1;0.21;1;0.02;1;0.03;1;NaN;NaN;12.42;1;13.34;1;12.21;1;NaN;NaN;NaN;NaN;1.25;1;1.36;1;16.14;1;16.67;1;NaN;NaN;NaN;NaN
q64a053;TESL2;48.62367;-68.54467;247247;25.8;04-Dec-2001;15:43:58;23862;240;25.8;0.03;1.66;0;29.2;23.35;0.699;6.692;NaN;29.27;1;6.777;1;NaN;NaN;NaN;NaN;0.24;1;0.25;1;-0.13;-0.13;0.2;1;0.21;1;0.08;1;0.08;1;NaN;NaN;12.96;1;14.12;1;9.02;3;NaN;NaN;NaN;NaN;1.22;1;1.29;1;19.07;1;18.9;1;NaN;NaN;NaN;NaN
q64a053;TESL2;48.62367;-68.54467;247248;15.7;04-Dec-2001;15:43:58;27158;240;15.7;0.02;1.66;0;28.83;23.05;0.704;6.832;NaN;28.87;1;6.9;1;NaN;NaN;NaN;NaN;0.27;1;0.26;1;-0.15;-0.15;0.19;1;0.18;1;0.08;1;0.08;1;NaN;NaN;13.03;1;14.31;1;13.45;1;NaN;NaN;NaN;NaN;1.15;1;1.15;1;19.45;1;20.44;1;NaN;NaN;NaN;NaN
q64a053;TESL2;48.62367;-68.54467;247249;5.7;04-Dec-2001;15:43:58;30545;240;5.7;0.03;1.43;0.002;28.01;22.41;1.029;7.227;NaN;28.05;1;7.557;1;NaN;NaN;NaN;NaN;0.53;1;0.43;1;-0.3;-0.25;0.45;1;0.38;1;0.11;1;0.09;1;NaN;NaN;12.99;1;14.22;1;11.11;3;NaN;NaN;NaN;NaN;1.12;1;1.2;1;19.52;1;19.97;1;NaN;NaN;NaN;NaN
q64a053;TESL2;48.62367;-68.54467;247250;3.1;04-Dec-2001;15:43:58;32622;240;3.1;0.04;1.44;0.003;28.08;22.46;0.948;7.254;NaN;28.07;1;7.557;1;NaN;NaN;NaN;NaN;0.58;1;0.58;1;-0.3;-0.29;0.49;1;0.51;1;0.09;1;0.09;1;NaN;NaN;12.95;1;14.32;1;13.63;1;NaN;NaN;NaN;NaN;1.08;1;1.13;1;20.02;1;19.61;1;NaN;NaN;NaN;NaN
q64a054;TESL1;48.57517;-68.4875;247251;25.1;04-Dec-2001;16:37:02;7234;240;25.1;0.03;1.65;0;28.89;23.1;0.615;7.033;NaN;28.72;1;7.094;1;7.094;1;7.106;1;0.23;1;0.4;1;-0.08;-0.22;0.24;1;0.27;1;0.08;1;0.09;1;NaN;NaN;12.81;1;14.35;1;13.18;1;NaN;NaN;NaN;NaN;1.12;1;1.22;1;17.47;1;18.86;1;NaN;NaN;NaN;NaN
q64a054;TESL1;48.57517;-68.4875;247252;14.8;04-Dec-2001;16:37:02;9678;240;14.8;0.03;1.59;0;28.35;22.67;0.732;7.288;NaN;28.38;1;7.329;1;NaN;NaN;NaN;NaN;0.28;1;0.28;1;-0.12;-0.11;0.28;1;0.3;1;0.09;1;0.09;1;NaN;NaN;12.77;1;14.41;1;11.83;1;NaN;NaN;NaN;NaN;1.12;1;1.2;1;17.18;1;19.2;1;NaN;NaN;NaN;NaN
q64a054;TESL1;48.57517;-68.4875;247253;5.9;04-Dec-2001;16:37:02;12023;240;5.9;0.03;1.48;0.003;27.98;22.38;0.944;7.549;NaN;28.01;1;7.629;1;NaN;NaN;NaN;NaN;0.52;1;0.5;1;-0.22;-0.22;0.46;1;0.44;1;0.1;1;0.1;1;NaN;NaN;12.5;1;11.12;1;12.79;1;9.04;3;NaN;NaN;1.11;1;1.19;1;18.02;1;19.74;1;NaN;NaN;NaN;NaN
q64a054;TESL1;48.57517;-68.4875;247254;2.9;04-Dec-2001;16:37:02;14000;240;2.9;0.06;1.48;0.002;27.96;22.37;0.995;7.543;NaN;27.98;1;7.643;1;NaN;NaN;NaN;NaN;0.52;1;0.54;1;-0.24;-0.25;0.45;1;0.46;1;0.09;1;0.1;1;NaN;NaN;12.02;1;11.77;1;12.56;1;9.92;3;NaN;NaN;1.1;1;1.14;1;18.02;1;19.89;1;NaN;NaN;NaN;NaN
q64a055;-99;48.8085;-68.08917;247255;294.4;04-Dec-2001;19:05:29;15663;240;294.4;0.03;4.86;0;34.35;27.18;0.446;1.37;NaN;34.37;1;1.321;1;1.342;1;1.347;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
q64a055;-99;48.8085;-68.08917;247256;2.5;04-Dec-2001;19:05:29;26193;240;2.5;0.06;1.46;0.001;27.64;22.11;1.067;7.556;NaN;27.66;1;8.356;4;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
q64a056;-99;49.41683;-65.596;247257;339.3;05-Dec-2001;02:30:08;16063;240;339.3;0.07;5.41;0;34.7;27.39;0.067;2.574;NaN;34.74;1;2.544;1;2.529;1;2.573;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
q64a056;-99;49.41683;-65.596;247258;2.9;05-Dec-2001;02:30:08;28043;240;2.9;0.2;1.66;0.002;31.52;25.21;1.252;7.489;NaN;31.55;1;7.614;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
q64a057;TASO5;49.66633;-64.41733;247259;161.1;05-Dec-2001;06:17:09;10957;240;161.1;0.1;3.49;0.002;33.68;26.79;0.338;3.557;NaN;33.71;1;3.378;1;3.383;1;3.379;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.06;1;0.06;1;NaN;NaN;18.52;1;16.28;1;15.72;1;18.7;1;NaN;NaN;1.72;1;1.82;1;27.38;1;29.42;1;NaN;NaN;NaN;NaN
q64a057;TASO5;49.66633;-64.41733;247260;100.2;05-Dec-2001;06:17:09;16127;240;100.2;0.04;0.57;0.004;32.69;26.22;0.361;6.531;NaN;32.72;1;6.553;1;NaN;NaN;NaN;NaN;0.02;1;0.03;1;0;0;0.03;1;0.04;1;0.03;1;0.03;1;NaN;NaN;9.41;1;9.62;1;9.21;1;9.79;1;NaN;NaN;1.07;1;1.15;1;10.23;1;11.2;1;NaN;NaN;NaN;NaN
q64a057;TASO5;49.66633;-64.41733;247261;49.8;05-Dec-2001;06:17:09;19906;240;49.8;0.04;1.02;0.02;31.98;25.62;0.393;6.996;NaN;NaN;NaN;7.251;1;NaN;NaN;NaN;NaN;0.2;1;0.14;1;-0.14;-0.09;0.13;1;0.11;1;0.04;1;0.03;1;NaN;NaN;6.61;1;6.87;1;6.82;1;8.19;3;NaN;NaN;0.92;1;0.89;1;5.46;1;7.08;1;NaN;NaN;NaN;NaN
q64a057;TASO5;49.66633;-64.41733;247262;24.9;05-Dec-2001;06:17:09;23802;240;24.9;0.06;1.99;0;31.25;24.97;1.102;7.452;NaN;31.28;1;7.544;1;NaN;NaN;NaN;NaN;0.36;1;0.56;1;-0.19;-0.28;0.32;1;0.48;1;0.16;1;0.18;1;NaN;NaN;5.44;1;5.18;1;5.08;1;4.81;3;NaN;NaN;0.8;1;0.79;1;5;1;4.9;1;NaN;NaN;NaN;NaN
q64a057;TASO5;49.66633;-64.41733;247263;15;05-Dec-2001;06:17:09;27564;240;15;0.03;2;0;31.24;24.96;1.054;7.457;NaN;31.27;1;7.555;1;NaN;NaN;NaN;NaN;0.51;1;0.56;1;-0.28;-0.28;0.43;1;0.48;1;0.16;1;0.18;1;NaN;NaN;5.38;1;5.31;1;4.97;1;4.8;3;NaN;NaN;0.8;1;0.95;1;5.06;1;5.03;1;NaN;NaN;NaN;NaN
q64a057;TASO5;49.66633;-64.41733;247264;4.8;05-Dec-2001;06:17:09;30116;240;4.8;0.1;1.99;0.004;31.24;24.96;0.994;7.451;NaN;31.27;1;7.55;1;NaN;NaN;NaN;NaN;0.53;1;0.57;1;-0.27;-0.25;0.45;1;0.51;1;0.16;1;0.18;1;NaN;NaN;5.39;1;5.25;1;4.92;1;4.79;3;NaN;NaN;0.79;1;0.75;1;4.82;1;4.54;1;NaN;NaN;NaN;NaN
q64a057;TASO5;49.66633;-64.41733;247265;3.3;05-Dec-2001;06:17:09;32040;240;3.3;0.07;2;0.004;31.24;24.96;1.035;7.457;NaN;31.27;1;7.551;1;NaN;NaN;NaN;NaN;0.73;1;0.69;1;-0.21;-0.2;0.5;1;0.47;1;0.2;1;0.18;1;NaN;NaN;4.93;1;5.34;1;NaN;NaN;NaN;NaN;NaN;NaN;0.76;1;0.78;1;4.36;1;4.88;1;NaN;NaN;NaN;NaN
q64a058;TASO4;49.55033;-64.5165;247266;290.8;05-Dec-2001;07:39:24;17212;240;290.8;0.03;5.39;0;34.61;27.32;0.205;2.385;NaN;34.63;1;2.362;1;2.354;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.02;1;0.03;1;NaN;NaN;23.76;1;22.05;1;21.36;3;NaN;NaN;NaN;NaN;1.96;1;2.04;1;39.72;1;43.16;1;NaN;NaN;NaN;NaN
q64a058;TASO4;49.55033;-64.5165;247267;200.4;05-Dec-2001;07:39:24;21997;240;200.4;0.04;4.35;0.002;34.04;26.98;0.205;2.493;NaN;34.07;1;2.369;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.01;1;0.01;1;NaN;NaN;21.09;1;22.69;1;19.8;3;20.48;3;NaN;NaN;2.04;1;2.03;1;38.3;1;38.54;1;NaN;NaN;NaN;NaN
q64a058;TASO4;49.55033;-64.5165;247268;100.5;05-Dec-2001;07:39:24;26771;240;100.5;0.04;1.39;0.008;32.88;26.31;0.416;5.159;NaN;32.91;1;5.087;1;NaN;NaN;NaN;NaN;0.09;1;0.08;1;0.02;-0.01;0.08;1;0.05;1;0.03;1;0.01;1;NaN;NaN;13.85;1;15.33;1;13.35;1;NaN;NaN;NaN;NaN;1.48;1;1.54;1;19.15;1;NaN;NaN;NaN;NaN;NaN;NaN
q64a058;TASO4;49.55033;-64.5165;247269;50.2;05-Dec-2001;07:39:24;30310;240;50.2;0.04;0.76;0.004;32.32;25.9;0.324;6.69;NaN;32.34;1;6.517;1;NaN;NaN;NaN;NaN;0.1;1;0.09;1;-0.02;-0.02;0.07;1;0.06;1;0.03;1;0.01;1;NaN;NaN;9.23;1;8.86;1;NaN;NaN;NaN;NaN;NaN;NaN;1.12;1;1.18;1;10.73;1;11.32;1;NaN;NaN;NaN;NaN
q64a058;TASO4;49.55033;-64.5165;247270;25.5;05-Dec-2001;07:39:24;33911;240;25.5;0.03;1.64;0.001;31.36;25.08;1.238;7.493;NaN;31.38;1;7.572;1;NaN;NaN;NaN;NaN;0.75;1;0.79;1;-0.21;-0.21;0.52;1;0.57;1;0.13;1;0.14;1;NaN;NaN;5.66;1;6.18;1;5.4;1;NaN;NaN;NaN;NaN;0.85;1;0.82;1;6.26;1;6.68;1;NaN;NaN;NaN;NaN
q64a058;TASO4;49.55033;-64.5165;247271;15.2;05-Dec-2001;07:39:24;36261;240;15.2;0.04;1.8;0.01;31.15;24.91;1.194;7.561;NaN;31.18;1;7.654;1;NaN;NaN;NaN;NaN;0.89;1;0.82;1;-0.28;-0.24;0.61;1;0.56;1;0.15;1;0.16;1;NaN;NaN;5.37;1;6.04;1;5.17;1;NaN;NaN;NaN;NaN;0.8;1;0.81;1;6.54;1;6.09;1;NaN;NaN;NaN;NaN
q64a058;TASO4;49.55033;-64.5165;247272;5.2;05-Dec-2001;07:39:24;38445;240;5.2;0.05;1.93;0.003;31.05;24.81;0.951;7.563;NaN;31.07;1;7.667;1;NaN;NaN;NaN;NaN;0.56;1;0.76;1;-0.16;-0.22;0.38;1;0.51;1;0.2;1;0.17;1;NaN;NaN;4.82;1;5.42;1;NaN;NaN;NaN;NaN;NaN;NaN;0.77;1;0.79;1;5.42;1;5.18;1;NaN;NaN;NaN;NaN
q64a058;TASO4;49.55033;-64.5165;247273;3.3;05-Dec-2001;07:39:24;40514;240;3.3;0.07;1.93;0.001;31.04;24.81;1.033;7.559;NaN;31.07;1;7.666;1;NaN;NaN;NaN;NaN;0.5;1;0.78;1;-0.1;-0.21;0.36;1;0.53;1;0.17;1;0.18;1;NaN;NaN;4.95;1;5.48;1;5.07;1;NaN;NaN;NaN;NaN;0.78;1;0.75;1;5.14;1;5.01;1;NaN;NaN;NaN;NaN
q64a059;TASO3;49.43267;-64.61517;247274;359.9;05-Dec-2001;09:45:23;17297;240;359.9;0.04;5.4;0;34.71;27.39;-0.059;2.551;NaN;34.74;1;2.523;1;2.525;1;2.532;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.02;1;0.01;1;NaN;NaN;20.86;1;23.62;1;21.32;1;NaN;NaN;NaN;NaN;1.93;1;1.88;1;43.26;1;44.95;1;NaN;NaN;NaN;NaN
q64a059;TASO3;49.43267;-64.61517;247275;300.5;05-Dec-2001;09:45:23;22167;240;300.5;0.03;5.42;0.001;34.62;27.32;0.257;2.37;NaN;34.66;1;2.353;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.01;1;0.01;1;NaN;NaN;21.6;1;23.93;1;21.88;1;NaN;NaN;NaN;NaN;1.91;1;1.87;1;41.62;1;41.96;1;NaN;NaN;NaN;NaN
q64a059;TASO3;49.43267;-64.61517;247276;201;05-Dec-2001;09:45:23;27358;240;201;0.04;4.27;0.002;34.02;26.98;0.345;2.333;NaN;34.04;1;2.282;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.01;1;0.01;1;NaN;NaN;20.09;1;23.01;1;18.25;1;NaN;NaN;NaN;NaN;1.9;1;1.99;1;37.93;1;34.89;1;NaN;NaN;NaN;NaN
q64a059;TASO3;49.43267;-64.61517;247277;101.3;05-Dec-2001;09:45:23;31195;240;101.3;0.04;2.12;0;33.13;26.46;0.206;4.629;NaN;33.17;1;4.432;1;NaN;NaN;NaN;NaN;0.08;1;0.09;1;0.02;0.01;0.06;1;0.07;1;0.01;1;0.01;1;NaN;NaN;17.46;1;15.4;1;14.94;3;NaN;NaN;NaN;NaN;1.53;1;1.56;1;21.74;1;21.74;1;NaN;NaN;NaN;NaN
q64a059;TASO3;49.43267;-64.61517;247278;50.5;05-Dec-2001;09:45:23;35991;240;50.5;0.03;0.6;0.001;32.27;25.87;0.245;6.646;NaN;32.33;1;6.386;1;NaN;NaN;NaN;NaN;0.11;1;0.16;1;-0.04;-0.07;0.06;1;0.09;1;0.01;1;0.01;1;NaN;NaN;11.51;1;10.17;1;9.89;3;NaN;NaN;NaN;NaN;1.13;1;1.18;1;10.39;1;12.05;1;NaN;NaN;NaN;NaN
q64a059;TASO3;49.43267;-64.61517;247279;25.2;05-Dec-2001;09:45:23;38960;240;25.2;0.03;1.51;0.001;31.39;25.11;1.115;7.501;NaN;31.43;1;7.649;1;NaN;NaN;NaN;NaN;0.59;1;0.49;1;-0.15;0.03;0.44;1;0.51;1;0.14;1;0.14;1;NaN;NaN;6.62;1;5.41;1;5.61;3;NaN;NaN;NaN;NaN;0.74;1;0.75;1;6.52;1;7.15;1;NaN;NaN;NaN;NaN
q64a059;TASO3;49.43267;-64.61517;247280;15.2;05-Dec-2001;09:45:23;40951;240;15.2;0.04;1.39;0.002;31.27;25.02;1.274;7.558;NaN;31.31;1;7.694;1;NaN;NaN;NaN;NaN;0.78;1;0.75;1;-0.24;-0.21;0.66;1;0.65;1;0.14;1;0.14;1;NaN;NaN;6.72;1;5.82;1;5.73;3;NaN;NaN;NaN;NaN;0.8;1;0.82;1;7.05;1;6.45;1;NaN;NaN;NaN;NaN
q64a059;TASO3;49.43267;-64.61517;247281;5.3;05-Dec-2001;09:45:23;43500;240;5.3;0.03;1.39;0.002;31.27;25.02;1.34;7.544;NaN;31.31;1;7.693;1;NaN;NaN;NaN;NaN;0.72;1;0.64;1;-0.2;-0.17;0.5;1;0.44;1;0.13;1;0.14;1;NaN;NaN;6.6;1;5.82;1;5.75;3;NaN;NaN;NaN;NaN;0.76;1;0.81;1;6.53;1;6.95;1;NaN;NaN;NaN;NaN
q64a059;TASO3;49.43267;-64.61517;247282;2;05-Dec-2001;09:45:23;45428;240;2;0.06;1.39;0.001;31.27;25.02;1.351;7.548;NaN;31.29;1;7.703;1;NaN;NaN;NaN;NaN;0.82;1;0.85;1;-0.35;-0.36;0.64;1;0.66;1;0.13;1;0.14;1;NaN;NaN;6.79;1;5.72;1;5.75;3;NaN;NaN;NaN;NaN;0.77;1;0.8;1;6.53;1;6.79;1;NaN;NaN;NaN;NaN
q64a060;TASO2;49.31717;-64.719;247283;373;05-Dec-2001;11:40:28;16895;240;373;0.04;5.4;0;34.72;27.4;0.113;2.579;NaN;34.75;1;2.552;1;2.557;1;2.556;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.01;1;0.01;1;NaN;NaN;23.44;1;20.45;1;20.07;3;NaN;NaN;NaN;NaN;1.81;1;1.85;1;42.5;1;44.92;1;NaN;NaN;NaN;NaN
q64a060;TASO2;49.31717;-64.719;247284;301.4;05-Dec-2001;11:40:28;21245;240;301.4;0.08;5.42;0;34.58;27.29;0.127;2.347;NaN;34.61;1;2.315;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.01;1;0.01;1;NaN;NaN;23.65;1;20.65;1;20.35;3;NaN;NaN;NaN;NaN;1.76;1;1.88;1;40.32;1;39.55;1;NaN;NaN;NaN;NaN
q64a060;TASO2;49.31717;-64.719;247285;200.1;05-Dec-2001;11:40:28;26155;240;200.1;0.1;4.21;0.007;34.01;26.98;0.155;2.334;NaN;34.05;1;2.191;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;1;0.01;1;NaN;NaN;23.07;1;19.75;1;19.41;3;NaN;NaN;NaN;NaN;1.86;1;1.94;1;42.47;1;39.07;1;NaN;NaN;NaN;NaN
q64a060;TASO2;49.31717;-64.719;247286;101.1;05-Dec-2001;11:40:28;30605;240;101.1;0.03;1.07;0.025;32.7;26.19;0.163;5.512;NaN;32.74;1;5.502;1;NaN;NaN;NaN;NaN;0.09;1;0.09;1;-0.04;-0.04;0.07;1;0.08;1;0;1;0.01;1;NaN;NaN;14.33;1;12.26;1;12.03;3;NaN;NaN;NaN;NaN;1.29;1;1.24;1;15.5;1;16.94;1;NaN;NaN;NaN;NaN
q64a060;TASO2;49.31717;-64.719;247287;50.8;05-Dec-2001;11:40:28;33566;240;50.8;0.03;1.52;0.011;31.9;25.52;0.222;6.041;NaN;31.96;1;6.694;1;NaN;NaN;NaN;NaN;0.23;1;0.24;1;-0.15;-0.15;0.15;1;0.16;1;0.02;1;0.03;1;NaN;NaN;8.97;1;7.69;1;7.77;3;NaN;NaN;NaN;NaN;0.97;1;0.93;1;9.52;1;9.74;1;NaN;NaN;NaN;NaN
q64a060;TASO2;49.31717;-64.719;247288;25.8;05-Dec-2001;11:40:28;35967;240;25.8;0.03;1.69;0;31.42;25.12;1.256;6.916;NaN;31.45;1;7.634;1;NaN;NaN;NaN;NaN;0.71;1;0.69;1;-0.32;-0.31;0.59;1;0.55;1;0.15;1;0.16;1;NaN;NaN;5.72;1;4.73;1;4.81;3;NaN;NaN;NaN;NaN;0.73;1;0.75;1;5.9;1;5.81;1;NaN;NaN;NaN;NaN
q64a060;TASO2;49.31717;-64.719;247289;15.7;05-Dec-2001;11:40:28;38439;240;15.7;0.04;1.85;0;31.37;25.07;1.027;7.142;NaN;31.39;1;7.573;1;NaN;NaN;NaN;NaN;0.62;1;0.6;1;-0.29;-0.27;0.51;1;0.51;1;0.15;1;0.16;1;NaN;NaN;5.6;1;4.72;1;4.74;3;NaN;NaN;NaN;NaN;0.71;1;0.75;1;5.9;1;5.42;1;NaN;NaN;NaN;NaN
q64a060;TASO2;49.31717;-64.719;247290;5.8;05-Dec-2001;11:40:28;40655;240;5.8;0.06;1.85;0.001;31.36;25.07;1.119;7.456;NaN;31.39;1;7.572;1;NaN;NaN;NaN;NaN;0.67;1;0.62;1;-0.32;-0.31;0.54;1;0.5;1;0.15;1;0.16;1;NaN;NaN;5.57;1;4.81;1;4.64;3;NaN;NaN;NaN;NaN;0.69;1;0.73;1;6.08;1;6.13;1;NaN;NaN;NaN;NaN
q64a060;TASO2;49.31717;-64.719;247291;3.1;05-Dec-2001;11:40:28;42234;240;3.1;0.1;1.84;0.002;31.36;25.07;1.08;7.041;NaN;31.39;1;7.562;1;NaN;NaN;NaN;NaN;0.67;1;0.65;1;-0.32;-0.32;0.54;1;0.52;1;0.16;1;0.16;1;NaN;NaN;5.55;1;4.75;3;NaN;NaN;NaN;NaN;NaN;NaN;0.7;1;0.71;1;5.66;1;6.41;1;NaN;NaN;NaN;NaN
q64a061;TASO1;49.21683;-64.7955;247292;235;05-Dec-2001;13:23:09;13015;240;235;0.05;4.7;0.006;34.25;27.12;0.267;1.984;NaN;34.25;1;1.944;1;1.938;1;1.937;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.03;1;0.02;1;NaN;NaN;24.28;1;19.33;3;23.37;1;19.94;3;NaN;NaN;2.08;1;1.95;1;46.72;1;46.79;1;45.1;1;NaN;NaN
q64a061;TASO1;49.21683;-64.7955;247293;201.3;05-Dec-2001;13:23:09;16392;240;201.3;0.04;4.17;0.001;33.99;26.96;0.087;2.388;NaN;34.02;1;2.283;1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.01;1;0.01;1;NaN;NaN;23.32;1;18.76;3;22.53;1;19.48;3;NaN;NaN;1.9;1;1.93;1;42.28;1;42.32;1;38.94;1;NaN;NaN
q64a061;TASO1;49.21683;-64.7955;247294;100.5;05-Dec-2001;13:23:09;22495;240;100.5;0.04;0.74;0.001;32.51;26.06;0.144;5.933;NaN;32.54;1;5.964;1;NaN;NaN;NaN;NaN;0.09;1;0.12;1;-0.05;-0.06;0.07;1;0.09;1;0.01;1;0.01;1;NaN;NaN;13.42;1;9.6;3;12.63;1;10.89;3;NaN;NaN;1.17;1;1.25;1;13.26;1;14.76;1;14.44;1;NaN;NaN
q64a061;TASO1;49.21683;-64.7955;247295;50.3;05-Dec-2001;13:23:09;25961;240;50.3;0.05;1.95;0.001;31.29;25;0.978;7.427;NaN;31.32;1;7.516;1;NaN;NaN;NaN;NaN;0.66;1;0.7;1;-0.31;-0.35;0.55;1;0.55;1;0.14;1;0.14;1;NaN;NaN;6.2;1;4.87;3;5.86;1;4.66;3;NaN;NaN;0.74;1;0.71;1;5.73;1;6.84;1;7.04;1;NaN;NaN
q64a061;TASO1;49.21683;-64.7955;247296;25.5;05-Dec-2001;13:23:09;28932;240;25.5;0.03;2.41;0.001;30.59;24.41;0.899;7.247;NaN;30.62;1;7.266;1;NaN;NaN;NaN;NaN;0.34;1;0.51;1;-0.18;-0.25;0.32;1;0.42;1;0.13;1;0.15;1;NaN;NaN;8.26;1;6.45;3;7.59;1;5.74;3;NaN;NaN;0.87;1;0.9;1;9.54;1;9.56;1;9.59;1;NaN;NaN
q64a061;TASO1;49.21683;-64.7955;247297;15.7;05-Dec-2001;13:23:09;31135;240;15.7;0.03;1.74;0.016;29.06;23.23;0.863;7.542;NaN;29.34;1;7.51;1;NaN;NaN;NaN;NaN;0.52;1;0.57;1;-0.25;-0.25;0.43;1;0.47;1;0.1;1;0.11;1;NaN;NaN;10.82;1;9.16;1;9.12;3;NaN;NaN;NaN;NaN;1.04;1;1.05;1;14.03;1;14.63;1;NaN;NaN;NaN;NaN
q64a061;TASO1;49.21683;-64.7955;247298;5.9;05-Dec-2001;13:23:09;33438;240;5.9;0.03;1.53;0.002;28.78;23.02;1.158;7.58;NaN;28.8;1;7.722;1;NaN;NaN;NaN;NaN;0.69;1;0.73;1;-0.33;-0.34;0.55;1;0.6;1;0.09;1;0.11;1;NaN;NaN;11.8;1;10.13;1;10.04;3;NaN;NaN;NaN;NaN;1.09;1;1.07;1;16.8;1;14.67;1;NaN;NaN;NaN;NaN
