CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo
Fichier;Station;Latitude;Longitude;Echantillon;Date;Heure;PSAL;TE90;DOXY;CHL_01;Si_01;PO4_01;NOx_01;PSAL_BS;NO2_01;OXY_01
(nom);(nom/no);(degres);(degres);(no_unique);(jj-mmm-yyyy);(GMT);(psu);(celsius);(ml/l);(mg/m**3);(mmol/m**3);(mmol/m**3);(mmol/m**3);(PSU);(mmol/m**3);(ml/l)
18NE13022_050;049;42.585;-67.42;383958;07-jul-13;06:58:00;35.033;8.6425;3.4885;0.0037;13.35;1.317;19.685;35.0484;0.06;4.186
18NE13022_050;049;42.585;-67.42;383959;07-jul-13;06:58:00;33.1461;6.9062;4.8386;0.1147;7.135;0.8975;10.68;NaN;0.065;NaN
18NE13022_050;049;42.585;-67.42;383960;07-jul-13;06:58:00;32.5978;9.5027;5.426;1.4683;3.67;0.5575;3.81;NaN;0.095;NaN
18NE13022_050;049;42.585;-67.42;383961;07-jul-13;06:58:00;32.2901;16.9195;4.996;0.3048;1.7;0.238;0;NaN;0.03;5.971
18NE13022_051;050;42.801;-67.28;383962;07-jul-13;09:29:00;35.0237;9.0165;3.496;0.0055;11.91;1.1505;19.28;35.0405;0.07;4.1695
18NE13022_051;050;42.801;-67.28;383963;07-jul-13;09:29:00;33.1341;9.8363;5.1645;0.3104;4.005;0.585;5.33;NaN;0.17;NaN
18NE13022_051;050;42.801;-67.28;383964;07-jul-13;09:29:00;32.6023;11.7156;5.6448;2.1666;2.75;0.3405;0.385;NaN;0.06;NaN
18NE13022_051;050;42.801;-67.28;383965;07-jul-13;09:29:00;32.3233;15.1127;5.3521;0.6983;2.48;0.2655;0;NaN;0.035;6.374
18NE13022_052;051;42.887;-67.42;383966;07-jul-13;11:37:00;35.0217;9.3617;3.5169;0;11.265;1.1635;17.855;35.0403;0.06;4.2195
18NE13022_052;051;42.887;-67.42;383967;07-jul-13;11:37:00;32.671;9.6138;5.3442;0.185;6.505;0.8745;9.78;NaN;0.06;NaN
18NE13022_052;051;42.887;-67.42;383968;07-jul-13;11:37:00;32.2568;13.3564;5.6396;1.5399;2.695;0.3635;0.59;NaN;0.045;NaN
18NE13022_052;051;42.887;-67.42;383969;07-jul-13;11:37:00;32.1706;15.7561;5.3076;0.4323;2.25;0.254;0.28;NaN;0.03;6.303
18NE13022_053;052;43.355;-66.749;383970;08-jul-13;07:13:00;34.1904;8.7824;4.1543;0.0296;9.11;1.0075;13.655;34.2031;0.14;4.9405
18NE13022_053;052;43.355;-66.749;383971;08-jul-13;07:13:00;33.0515;9.0597;5.0534;0.4046;5.02;0.6305;6.11;NaN;0.275;NaN
18NE13022_053;052;43.355;-66.749;383972;08-jul-13;07:13:00;32.6871;9.9269;5.4929;1.4862;4.045;0.471;2.735;NaN;0.19;NaN
18NE13022_053;052;43.355;-66.749;383973;08-jul-13;07:13:00;32.6023;10.3573;5.6581;1.9159;3.72;0.4335;1.76;NaN;0.16;6.668
18NE13022_054;053;43.352;-67.101;383974;08-jul-13;10:26:00;34.5828;8.5955;3.7673;0.0055;11.39;1.1625;16.39;34.5974;0.075;4.493
18NE13022_054;053;43.352;-67.101;383975;08-jul-13;10:26:00;34.256;8.7282;4.1761;0.0296;8.865;0.9185;13.595;NaN;0.045;NaN
18NE13022_054;053;43.352;-67.101;383976;08-jul-13;10:26:00;33.1772;8.6258;5.0896;0.2605;4.19;0.6;6.035;NaN;0.175;NaN
18NE13022_054;053;43.352;-67.101;383977;08-jul-13;10:26:00;32.5218;10.3043;5.561;1.0027;3.305;0.457;2.56;NaN;0.21;6.427
18NE13022_054;053;43.352;-67.101;383978;08-jul-13;10:26:00;32.2652;13.6986;5.6037;0.8953;2.515;0.266;0;NaN;0.03;6.461
18NE13022_055;054;43.612;-67.145;383979;08-jul-13;01:11:00;34.5521;9.0677;3.8833;0.0166;10.125;0.9335;15.29;34.5676;0.09;4.621
18NE13022_055;054;43.612;-67.145;383980;08-jul-13;01:11:00;33.3765;8.7741;4.8895;0.2272;5.53;0.662;8.21;NaN;0.15;NaN
18NE13022_055;054;43.612;-67.145;383981;08-jul-13;01:11:00;32.7288;10.1095;5.3339;0.8953;4.395;0.503;4.075;NaN;0.15;NaN
18NE13022_055;054;43.612;-67.145;383982;08-jul-13;01:11:00;32.407;13.0214;5.5942;1.5936;2.94;0.2545;0;NaN;0.035;6.578
18NE13022_056;055;43.633;-66.858;383983;08-jul-13;03:57:00;34.0007;8.2925;4.2083;0.0314;9.32;0.8755;13.67;33.9827;0.12;5.01
18NE13022_056;055;43.633;-66.858;383984;08-jul-13;03:57:00;32.7936;9.8372;5.28;1.0385;3.44;0.4635;2.67;NaN;0.16;NaN
18NE13022_056;055;43.633;-66.858;383985;08-jul-13;03:57:00;32.6048;10.5876;5.4817;1.7369;2.93;0.306;0.545;NaN;0.075;NaN
18NE13022_056;055;43.633;-66.858;383986;08-jul-13;03:57:00;32.429;12.5436;5.6151;1.6294;2.99;0.2495;0;NaN;0.035;6.57
18NE13022_057;056;43.897;-67.325;383987;08-jul-13;08:03:00;34.2913;8.5592;4.0169;0.0111;10.91;0.985;15.085;34.3064;0.11;4.755
18NE13022_057;056;43.897;-67.325;383988;08-jul-13;08:03:00;32.9477;6.9427;5.174;0.2993;5.795;0.7055;9.295;NaN;0.06;NaN
18NE13022_057;056;43.897;-67.325;383989;08-jul-13;08:03:00;32.5329;11.3075;5.7648;1.5041;2.995;0.338;1.105;NaN;0.055;NaN
18NE13022_057;056;43.897;-67.325;383990;08-jul-13;08:03:00;32.3055;15.1234;5.3699;0.8774;2.685;0.209;0;NaN;0;6.431
18NE13022_058;057;44.054;-66.907;383991;08-jul-13;11:06:00;33.9259;7.9915;4.0743;0.0296;11.245;1.0235;14.7;33.9438;0.08;4.822
18NE13022_058;057;44.054;-66.907;383992;08-jul-13;11:06:00;32.9404;8.2206;5.0663;0.3104;6.9;0.7405;9.19;NaN;0.085;NaN
18NE13022_058;057;44.054;-66.907;383993;08-jul-13;11:06:00;32.4998;11.8486;5.774;1.6866;3.795;0.4125;2.44;NaN;0.145;NaN
18NE13022_058;057;44.054;-66.907;383994;08-jul-13;11:06:00;32.3805;13.9834;5.5744;1.2713;2.76;0.251;0.18;NaN;0.035;6.596
18NE13022_059;058;44.271;-67.162;383995;09-jul-13;02:22:00;34.1136;8.2078;3.8224;0.0203;12.77;1.027;16.205;34.1237;0.065;4.546
18NE13022_059;058;44.271;-67.162;383996;09-jul-13;02:22:00;33.0182;8.7991;4.986;0.3547;6.315;0.723;8.145;NaN;0.185;NaN
18NE13022_059;058;44.271;-67.162;383997;09-jul-13;02:22:00;32.503;12.4641;5.7204;2.0239;3.42;0.363;1.315;NaN;0.08;NaN
18NE13022_059;058;44.271;-67.162;383998;09-jul-13;02:22:00;32.4036;13.1519;5.705;2.1202;2.675;0.2745;0;NaN;0.03;6.712
18NE13022_061;060;44.205;-66.701;383999;09-jul-13;07:06:00;33.7754;7.8866;4.1909;0.0314;10.59;0.987;14.14;33.7923;0.05;5.042
18NE13022_061;060;44.205;-66.701;384000;09-jul-13;07:06:00;33.2978;8.0379;4.7058;0.194;6.8;0.815;9.56;NaN;0.13;NaN
18NE13022_061;060;44.205;-66.701;384001;09-jul-13;07:06:00;33.1213;8.4642;4.9117;0.3048;6.52;0.7565;8.735;NaN;0.18;NaN
18NE13022_061;060;44.205;-66.701;384002;09-jul-13;07:06:00;32.6843;10.0557;5.2475;1.8311;3.99;0.4905;2.985;NaN;0.155;NaN
18NE13022_061;060;44.205;-66.701;384003;09-jul-13;07:06:00;32.5514;11.1151;5.5851;2.0721;3.875;0.4355;2.45;NaN;0.13;6.557
18NE13022_063;062;44.5;-66.386;384004;09-jul-13;12:05:00;33.6279;8.0404;4.3183;0.072;9.66;0.955;13.09;33.6418;0.1;5.1355
18NE13022_063;062;44.5;-66.386;384005;09-jul-13;12:05:00;32.926;8.1264;4.8595;0.1829;7.01;0.81;9.605;NaN;0.175;NaN
18NE13022_063;062;44.5;-66.386;384006;09-jul-13;12:05:00;32.4743;8.4507;5.0697;0.3713;5.5;0.726;8.11;NaN;0.24;NaN
18NE13022_063;062;44.5;-66.386;384007;09-jul-13;12:05:00;31.9196;10.1655;5.5853;1.6384;3.555;0.489;4.01;NaN;0.23;6.568
18NE13022_064;063;44.522;-66.281;384008;09-jul-13;02:14:00;33.3628;8.1179;4.5923;0.1386;8.33;0.8955;11.135;33.3804;0.125;5.4205
18NE13022_064;063;44.522;-66.281;384009;09-jul-13;02:14:00;32.9761;9.1573;4.9922;0.3436;5.67;0.694;6.9;NaN;0.225;NaN
18NE13022_064;063;44.522;-66.281;384010;09-jul-13;02:14:00;32.7822;9.2912;5.1337;0.4933;5.455;0.657;6.395;NaN;0.255;NaN
18NE13022_064;063;44.522;-66.281;384011;09-jul-13;02:14:00;32.4292;11.2155;5.7505;4.385;3.875;0.4025;1.16;NaN;0.115;6.856
18NE13022_065;064;44.787;-66.481;384012;09-jul-13;04:44:00;33.2195;8.077;4.7322;0.1219;7.925;0.8495;10.395;33.2323;0.09;5.579
18NE13022_065;064;44.787;-66.481;384013;09-jul-13;04:44:00;32.8309;8.7263;5.0034;0.2383;6.59;0.7515;8.425;NaN;0.19;NaN
18NE13022_065;064;44.787;-66.481;384014;09-jul-13;04:44:00;32.572;9.6232;5.1012;0.5265;5.505;0.683;6.775;NaN;0.28;NaN
18NE13022_065;064;44.787;-66.481;384015;09-jul-13;04:44:00;31.4828;12.898;6.0734;2.6021;2.33;0.321;0.395;NaN;0.06;7.099
18NE13022_066;065;44.757;-66.632;384016;09-jul-13;07:05:00;33.0727;7.724;4.7384;0.1496;8.79;0.966;10.935;33.0813;0.09;5.563
18NE13022_066;065;44.757;-66.632;384017;09-jul-13;07:05:00;32.3267;8.2496;5.1644;0.2051;6.165;0.805;8.005;NaN;0.19;NaN
18NE13022_066;065;44.757;-66.632;384018;09-jul-13;07:05:00;32.1206;9.0298;5.4009;0.5154;4.65;0.7145;6.155;NaN;0.28;NaN
18NE13022_066;065;44.757;-66.632;384019;09-jul-13;07:05:00;30.1145;12.9176;5.8156;2.7949;4.71;0.5565;3.45;NaN;0.205;6.772
18NE13022_067;066;45.072;-66.343;384020;09-jul-13;10:21:00;31.8291;9.3514;5.3644;0.4835;4.48;0.768;5.325;31.8399;0.31;6.2765
18NE13022_067;066;45.072;-66.343;384021;09-jul-13;10:21:00;31.6946;9.6219;5.3738;0.399;4.295;0.7365;5.485;NaN;0.295;NaN
18NE13022_067;066;45.072;-66.343;384022;09-jul-13;10:21:00;29.1438;12.1233;5.4082;0.8953;5.43;0.5645;4.19;NaN;0.275;6.459
18NE13022_068;067;45.092;-66.191;384023;10-jul-13;12:11:00;32.2611;8.5582;5.1884;0.5372;6;0.7865;6.63;32.2626;0.32;6.098
18NE13022_068;067;45.092;-66.191;384024;10-jul-13;12:11:00;32.1209;8.8791;5.2519;0.5551;5.57;0.757;6.02;NaN;0.32;NaN
18NE13022_068;067;45.092;-66.191;384025;10-jul-13;12:11:00;31.757;10.1683;5.4093;0.6088;4.34;0.6365;5.01;NaN;0.285;NaN
18NE13022_068;067;45.092;-66.191;384026;10-jul-13;12:11:00;31.0317;11.0403;5.5388;1.0385;4.685;0.587;4.405;NaN;0.265;6.518
18NE13022_069;068;45.111;-66.066;384027;10-jul-13;02:11:00;32.4348;8.4756;5.1356;0.4477;5.31;0.7355;6.69;32.4452;0.26;5.964
18NE13022_069;068;45.111;-66.066;384028;10-jul-13;02:11:00;32.4312;8.4966;5.1416;0.5372;5.365;0.717;6.405;NaN;0.27;NaN
18NE13022_069;068;45.111;-66.066;384029;10-jul-13;02:11:00;32.1052;9.5153;5.3546;0.5909;4.66;0.6415;5.715;NaN;0.275;NaN
18NE13022_069;068;45.111;-66.066;384030;10-jul-13;02:11:00;31.8634;10.3891;5.5971;1.2176;4.41;0.5525;4.06;NaN;0.28;6.554
18NE13022_070;069;45.152;-65.793;384031;10-jul-13;04:11:00;32.207;8.989;5.2983;0.4101;5.105;0.6455;5.865;32.2259;0.325;6.235
18NE13022_070;069;45.152;-65.793;384032;10-jul-13;04:11:00;32.1714;9.1065;5.3076;0.4378;4.91;0.628;5.57;NaN;0.32;NaN
18NE13022_070;069;45.152;-65.793;384033;10-jul-13;04:11:00;32.0096;9.955;5.4837;0.8595;4.13;0.567;4.24;NaN;0.29;NaN
18NE13022_070;069;45.152;-65.793;384034;10-jul-13;04:11:00;32.0306;10.5613;5.5429;1.146;4.055;0.54;4.08;NaN;0.28;6.523
18NE13022_071;070;45.057;-65.88;384035;10-jul-13;06:28:00;32.4773;8.485;5.1036;0.4656;5.86;0.7115;7.195;32.493;0.24;6.01
18NE13022_071;070;45.057;-65.88;384036;10-jul-13;06:28:00;32.3256;8.6678;5.2168;0.4656;5.445;0.6885;6.235;NaN;0.315;NaN
18NE13022_071;070;45.057;-65.88;384037;10-jul-13;06:28:00;32.2808;8.8425;5.2529;0.3824;4.985;0.681;5.695;NaN;0.32;NaN
18NE13022_071;070;45.057;-65.88;384038;10-jul-13;06:28:00;32.1728;9.8704;5.4371;1.5757;4.535;0.5295;3.955;NaN;0.285;6.559
18NE13022_072;071;44.914;-65.769;384039;10-jul-13;08:20:00;32.4634;8.9198;5.1962;1.0206;4.745;0.6735;6.42;32.4756;0.275;6.093
18NE13022_072;071;44.914;-65.769;384040;10-jul-13;08:20:00;32.4598;8.9673;5.2067;1.146;4.715;0.6445;6.38;NaN;0.285;NaN
18NE13022_072;071;44.914;-65.769;384041;10-jul-13;08:20:00;32.449;9.1658;5.2284;1.0923;4.58;0.6405;6.185;NaN;0.29;NaN
18NE13022_072;071;44.914;-65.769;384042;10-jul-13;08:20:00;31.9876;12.5915;5.7926;1.2713;1.385;0.2265;0.71;NaN;0.08;6.778
18NE13022_073;072;44.989;-65.588;384043;10-jul-13;02:05:00;32.3324;9.3407;5.2944;1.1818;4.285;0.6245;5.3;32.3537;0.305;6.264
18NE13022_073;072;44.989;-65.588;384044;10-jul-13;02:05:00;32.3417;9.3479;5.3195;1.1639;4.35;0.5945;5.38;NaN;0.305;NaN
18NE13022_073;072;44.989;-65.588;384045;10-jul-13;02:05:00;32.336;9.4444;5.3334;1.2355;3.955;0.586;5.01;NaN;0.29;NaN
18NE13022_073;072;44.989;-65.588;384046;10-jul-13;02:05:00;32.2769;10.5119;5.5847;2.7949;2.335;0.42;2.07;NaN;0.19;6.687
18NE13022_074;073;45.144;-65.255;384047;10-jul-13;04:44:00;32.0919;9.8913;5.3889;0.4545;4.435;0.634;4.67;32.1087;0.31;6.3235
18NE13022_074;073;45.144;-65.255;384048;10-jul-13;04:44:00;32.0902;9.8959;5.3857;0.4046;4.41;0.6215;4.875;NaN;0.31;NaN
18NE13022_074;073;45.144;-65.255;384049;10-jul-13;04:44:00;32.0774;9.9803;5.4035;0.5043;4.39;0.64;4.79;NaN;0.31;6.34
18NE13022_075;074;45.292;-64.943;384050;10-jul-13;07:43:00;31.5073;11.0772;5.3849;0.8058;3.14;0.6165;4.08;31.5131;0.24;6.2955
18NE13022_075;074;45.292;-64.943;384051;10-jul-13;07:43:00;31.4551;11.1867;5.3748;0.8416;3.09;0.6115;4.14;NaN;0.25;NaN
18NE13022_075;074;45.292;-64.943;384052;10-jul-13;07:43:00;31.3687;11.5649;5.3388;0.8416;2.955;0.5825;4.155;NaN;0.235;6.306
18NE13022_076;075;45.301;-65.084;384053;10-jul-13;08:55:00;31.3366;11.2359;5.4316;0.77;2.74;0.5575;3.78;31.3498;0.21;6.3965
18NE13022_076;075;45.301;-65.084;384054;10-jul-13;08:55:00;31.3315;11.2491;5.4364;0.8416;2.755;0.5885;3.74;NaN;0.21;NaN
18NE13022_076;075;45.301;-65.084;384055;10-jul-13;08:55:00;31.3111;11.3267;5.4349;0.7162;2.74;0.5785;3.7;NaN;0.2;3.1855
18NE13022_077;076;45.338;-65.411;384056;10-jul-13;11:29:00;31.1432;11.2394;5.4466;0.7879;3.035;0.6105;3.785;31.1573;0.235;6.3955
18NE13022_077;076;45.338;-65.411;384057;10-jul-13;11:29:00;31.1337;11.2692;5.4627;0.949;3.015;0.6015;3.71;NaN;0.225;NaN
18NE13022_077;076;45.338;-65.411;384058;10-jul-13;11:29:00;31.0518;11.6091;5.4552;0.8774;3.095;0.5845;3.67;NaN;0.215;6.417
18NE13022_078;077;45.203;-65.642;384059;11-jul-13;02:08:00;31.8518;10.1709;5.4002;0.6625;3.78;0.63;4.55;31.8676;0.285;6.342
18NE13022_078;077;45.203;-65.642;384060;11-jul-13;02:08:00;31.8196;10.2533;5.4009;0.6804;3.82;0.638;4.71;NaN;0.275;NaN
18NE13022_078;077;45.203;-65.642;384061;11-jul-13;02:08:00;31.2178;11.2089;5.4171;0.7341;3.335;0.5915;4.205;NaN;0.23;6.392
18NE13022_079;078;44.631;-65.963;384062;11-jul-13;06:47:00;32.6653;10.1191;5.1426;0.7879;5.76;0.6055;5.425;32.6744;0.255;6.0875
18NE13022_079;078;44.631;-65.963;384063;11-jul-13;06:47:00;32.649;10.2016;5.1599;0.8237;5.595;0.6085;5.165;NaN;0.25;NaN
18NE13022_079;078;44.631;-65.963;384064;11-jul-13;06:47:00;32.6095;10.2508;5.2072;0.9311;5.605;0.5995;5.095;NaN;0.245;NaN
18NE13022_079;078;44.631;-65.963;384065;11-jul-13;06:47:00;32.4699;11.2111;5.2995;1.522;5.16;0.5485;3.96;NaN;0.22;6.269
18NE13022_080;079;44.545;-66.124;384066;11-jul-13;08:22:00;32.8255;9.5531;5.0512;0.5014;6.29;0.662;6.76;32.8401;0.26;5.7785
18NE13022_080;079;44.545;-66.124;384067;11-jul-13;08:22:00;32.7557;9.8137;5.1436;0.6267;5.85;0.6185;6.14;NaN;0.26;NaN
18NE13022_080;079;44.545;-66.124;384068;11-jul-13;08:22:00;32.6544;10.1151;5.3134;1.2176;5.205;0.569;4.74;NaN;0.24;NaN
18NE13022_080;079;44.545;-66.124;384069;11-jul-13;08:22:00;32.5405;10.7301;5.2947;1.4146;5.145;0.583;4.355;NaN;0.235;6.216
18NE13022_082;081;43.959;-66.433;384070;11-jul-13;02:06:00;32.5842;9.4815;5.2053;0.3402;5.375;0.5925;5.62;32.5965;0.37;6.1295
18NE13022_082;081;43.959;-66.433;384071;11-jul-13;02:06:00;32.5843;9.4766;5.2162;0.3796;5.46;0.591;5.335;NaN;0.37;NaN
18NE13022_082;081;43.959;-66.433;384072;11-jul-13;02:06:00;32.4673;9.7856;5.3099;0.5372;4.91;0.541;4.445;NaN;0.36;NaN
18NE13022_082;081;43.959;-66.433;384073;11-jul-13;02:06:00;32.297;10.2599;5.4881;1.4146;4.36;0.502;3.17;NaN;0.31;6.466
18NE13022_083;082;43.589;-66.554;384074;11-jul-13;06:15:00;33.2078;7.8879;4.7973;0.0998;6.93;1.0125;9.28;33.2217;0.255;5.6345
18NE13022_083;082;43.589;-66.554;384075;11-jul-13;06:15:00;32.6037;10.3861;5.4885;0.6651;4.08;0.5705;2.72;NaN;0.315;NaN
18NE13022_083;082;43.589;-66.554;384076;11-jul-13;06:15:00;32.475;11.4472;5.5917;1.2892;3.275;0.823;0.375;NaN;0.14;NaN
18NE13022_083;082;43.589;-66.554;384077;11-jul-13;06:15:00;32.4669;11.8066;5.6396;1.4683;2.98;0.353;0;NaN;0.095;6.648
18NE13022_085;084;43.404;-66.548;384078;11-jul-13;10:17:00;33.2877;8.7635;4.8438;0.1108;6.1;0.804;8.04;33.3013;0.28;5.715
18NE13022_085;084;43.404;-66.548;384079;11-jul-13;10:17:00;33.1288;8.8945;4.9879;0.1884;5.8;0.7285;7.515;NaN;0.27;NaN
18NE13022_085;084;43.404;-66.548;384080;11-jul-13;10:17:00;32.6769;9.5744;5.3496;0.5986;4.475;0.602;4.19;NaN;0.39;NaN
18NE13022_085;084;43.404;-66.548;384081;11-jul-13;10:17:00;32.5113;11.835;5.5581;1.3071;3.75;0.443;1.71;NaN;0.22;6.538
18NE13022_086;085;43.067;-65.533;384082;12-jul-13;04:05:00;32.5766;5.2984;5.2518;0.0943;6.955;0.8415;7.735;32.589;0.25;6.2225
18NE13022_086;085;43.067;-65.533;384083;12-jul-13;04:05:00;32.2225;5.4057;5.6336;0.1591;5.62;0.794;6.045;NaN;0.29;NaN
18NE13022_086;085;43.067;-65.533;384084;12-jul-13;04:05:00;32.2022;8.7808;5.9936;1.1102;4.235;0.6085;2.54;NaN;0.195;NaN
18NE13022_086;085;43.067;-65.533;384085;12-jul-13;04:05:00;32.2193;9.3351;6.0262;2.1845;3.715;0.473;0.18;NaN;0.085;7.077
18NE13022_087;086;42.869;-65.433;384086;12-jul-13;06:33:00;33.1069;6.1094;4.7356;0.0203;9.5;0.959;10.285;33.1228;0.115;5.591
18NE13022_087;086;42.869;-65.433;384087;12-jul-13;06:33:00;32.3299;4.4886;5.5576;0.1202;5.4;0.7885;5.895;NaN;0.26;NaN
18NE13022_087;086;42.869;-65.433;384088;12-jul-13;06:33:00;32.3709;7.2532;5.4263;0.6804;4.535;0.628;3.46;NaN;0.305;NaN
18NE13022_087;086;42.869;-65.433;384089;12-jul-13;06:33:00;32.4136;9.9689;5.9216;2.7467;4.15;0.4225;0.18;NaN;0.1;7.051
18NE13022_089;088;42.929;-65.288;384090;12-jul-13;08:25:00;33.2918;6.4686;4.5228;0.0333;10.32;0.9905;10.815;33.3034;0.11;5.3815
18NE13022_089;088;42.929;-65.288;384091;12-jul-13;08:25:00;33.0644;5.9813;4.8157;0.0296;8.935;0.9425;9.735;NaN;0.085;NaN
18NE13022_089;088;42.929;-65.288;384092;12-jul-13;08:25:00;32.3122;5.9403;5.5337;0.3824;4.575;0.741;4.9;NaN;0.23;6.552
18NE13022_089;088;42.929;-65.288;384093;12-jul-13;08:25:00;32.2789;9.2859;5.6365;1.9757;3.155;0.4155;0;NaN;0.065;6.832
18NE13022_089;088;42.929;-65.288;384094;12-jul-13;08:25:00;31.9829;13.943;5.3489;0.6446;2.79;0.3065;0;NaN;0.045;6.336
18NE13022_090;089;42.547;-64.693;384095;12-jul-13;01:37:00;35.0537;9.9519;3.2021;0.0129;10.29;1.3095;20.03;35.0715;0.1;3.858
18NE13022_090;089;42.547;-64.693;384096;12-jul-13;01:37:00;32.5474;5.3669;5.4511;0.4711;5.44;0.756;6.765;NaN;0.14;NaN
18NE13022_090;089;42.547;-64.693;384097;12-jul-13;01:37:00;32.061;6.9033;5.6942;1.1639;2.63;0.496;0.605;NaN;0.1;NaN
18NE13022_090;089;42.547;-64.693;384098;12-jul-13;01:37:00;31.6431;15.6068;5.0869;0.3492;2.075;0.3135;0;NaN;0.07;6.016
18NE13022_091;090;42.774;-64.404;384099;12-jul-13;04:16:00;34.2152;8.1562;3.9815;0.0222;8.795;1.093;15.3;34.233;0.115;4.722
18NE13022_091;090;42.774;-64.404;384100;12-jul-13;04:16:00;32.1941;3.9152;5.8887;1.1281;2.85;0.607;2.19;NaN;0.16;NaN
18NE13022_091;090;42.774;-64.404;384101;12-jul-13;04:16:00;31.6417;7.0605;6.4188;1.1102;1.695;0.392;0;NaN;0.065;NaN
18NE13022_091;090;42.774;-64.404;384102;12-jul-13;04:16:00;31.193;16.4563;4.9757;0.4157;1.465;0.2505;0;NaN;0.04;5.88
18NE13022_093;092;42.815;-64.243;384103;12-jul-13;06:51:00;34.2735;8.5317;4.0296;0.024;8.425;1.0625;14.275;34.2849;0.115;4.781
18NE13022_093;092;42.815;-64.243;384104;12-jul-13;06:51:00;32.211;3.296;5.9487;0.3104;3.8;0.803;5.08;NaN;0.26;NaN
18NE13022_093;092;42.815;-64.243;384105;12-jul-13;06:51:00;31.4362;9.1337;6.1754;0.8774;1.165;0.3835;0;NaN;0.06;NaN
18NE13022_093;092;42.815;-64.243;384106;12-jul-13;06:51:00;30.7443;16.7167;5.001;0.3381;0.65;0.253;0;NaN;0.06;6.006
18NE13022_094;093;42.686;-64.187;384107;12-jul-13;10:44:00;34.9576;5.4959;4.2214;0.0185;12.29;1.3515;20.095;34.9506;0.09;5.0305
18NE13022_094;093;42.686;-64.187;384108;12-jul-13;10:44:00;33.235;6.4826;5.3613;0.4434;3.48;0.6055;3.79;NaN;0.185;NaN
18NE13022_094;093;42.686;-64.187;384109;12-jul-13;10:44:00;32.0625;8.6866;6.1868;1.5399;0.97;0.347;0;NaN;0.065;NaN
18NE13022_094;093;42.686;-64.187;384110;12-jul-13;10:44:00;30.7819;17.3041;4.9165;0.4267;0.775;0.267;0;NaN;0.055;5.916
18NE13022_095;094;42.954;-64.073;384111;13-jul-13;02:09:00;33.1449;5.7978;4.9309;0.111;7.19;0.8945;9.185;33.1507;0.14;5.808
18NE13022_095;094;42.954;-64.073;384112;13-jul-13;02:09:00;32.1713;3.2246;6.0954;0.327;2.985;0.7395;3.61;NaN;0.25;NaN
18NE13022_095;094;42.954;-64.073;384113;13-jul-13;02:09:00;31.6499;5.948;6.5101;1.0206;0.765;0.416;0;NaN;0.05;NaN
18NE13022_095;094;42.954;-64.073;384114;13-jul-13;02:09:00;30.8862;16.5687;4.9811;0.3602;0.965;0.2485;0;NaN;0.045;6.057
18NE13022_096;095;42.97;-63.52;384115;13-jul-13;05:08:00;35.2123;11.0016;3.5194;0.0148;7.765;1.04;15.875;35.2241;0.09;4.234
18NE13022_096;095;42.97;-63.52;384116;13-jul-13;05:08:00;32.9428;5.2112;5.5383;0.4822;3.085;0.686;3.895;NaN;0.29;NaN
18NE13022_096;095;42.97;-63.52;384117;13-jul-13;05:08:00;32.0821;8.569;6.3406;0.5819;0.98;0.2745;0;NaN;0.045;7.134
18NE13022_096;095;42.97;-63.52;384118;13-jul-13;05:08:00;30.9139;18.064;4.7668;0.2771;0.75;0.208;0;NaN;0.045;NaN
18NE13022_097;096;43.543;-63.383;384119;13-jul-13;09:32:00;35.0515;10.0253;2.5909;0.0166;15.505;1.455;21.675;35.0555;0.07;3.1865
18NE13022_097;096;43.543;-63.383;384120;13-jul-13;09:32:00;33.5709;7.0401;4.4356;0.0148;8.255;1;11.03;NaN;0.06;NaN
18NE13022_097;096;43.543;-63.383;384121;13-jul-13;09:32:00;32.3805;3.7774;5.7442;0.1184;4.6;0.81;6.7;NaN;0.345;NaN
18NE13022_097;096;43.543;-63.383;384122;13-jul-13;09:32:00;31.9057;4.9792;6.6229;0.8774;1.06;0.425;0;NaN;0.05;7.749
18NE13022_097;096;43.543;-63.383;384123;13-jul-13;09:32:00;30.5691;16.7159;4.9269;0.3214;0.48;0.239;0;NaN;0.04;5.846
18NE13022_098;097;44.273;-63.322;384124;13-jul-13;02:18:00;33.7873;7.3084;3.9031;0.0129;12.245;1.0835;13.73;33.7946;0.095;4.6625
18NE13022_098;097;44.273;-63.322;384125;13-jul-13;02:18:00;32.3881;2.7438;5.5489;0.0851;5.82;0.981;8.21;NaN;0.19;NaN
18NE13022_098;097;44.273;-63.322;384126;13-jul-13;02:18:00;31.9588;1.7784;6.024;0.0222;5.515;0.909;6.21;NaN;0.205;NaN
18NE13022_098;097;44.273;-63.322;384127;13-jul-13;02:18:00;31.7727;1.5505;6.1828;0.1609;5.12;0.8815;5.07;NaN;0.275;NaN
18NE13022_098;097;44.273;-63.322;384128;13-jul-13;02:18:00;31.7069;1.5833;6.2447;0.2053;4.89;0.859;4.675;31.7286;0.285;7.279
18NE13022_098;097;44.273;-63.322;384129;13-jul-13;02:18:00;31.5916;1.677;6.3118;0.388;4.64;0.815;4.15;NaN;0.265;NaN
18NE13022_098;097;44.273;-63.322;384130;13-jul-13;02:18:00;31.3541;2.3383;6.4194;0.787;3.31;0.6835;2.52;NaN;0.195;NaN
