CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PSAL;TEMP_XX;CHL_01;Q_CHL;PSAL_BS;Q_PSAL;OXY_02;Q_OXY;NO2_01;Q_NO2;NOx_01;Q_NOX;PO4_01;Q_PO4;Si_01;Q_Si;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(psu);(celsius);(mg/m**3);((none));(PSU);((none));(ml/l);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));((none));((none));((none))
18HU13004_152;OTN_48;44.1775;-63.2303;390574;10;25-apr-13;22:53:00;31.2774;2.954;1.1472;1;NaN;9;NaN;9;0.04;1;0.68;1;0.419;1;0.16;1;0;1.62;4.25
18HU13004_152;OTN_48;44.1775;-63.2303;390573;20;25-apr-13;22:52:00;31.3365;2.541;1.2217;1;NaN;9;NaN;9;0.045;1;0.895;1;0.4425;1;0.095;1;0;2.02;9.42
18HU13004_152;OTN_48;44.1775;-63.2303;390572;30;25-apr-13;22:51:00;31.6029;1.4678;0.9685;1;NaN;9;NaN;9;0.12;1;4.41;1;0.8445;1;3.065;1;0;5.22;1.44
18HU13004_152;OTN_48;44.1775;-63.2303;390571;40;25-apr-13;22:51:00;31.7177;1.7611;0.5215;1;NaN;9;NaN;9;0.135;1;4.73;1;0.8675;1;4.525;1;0;5.45;1.05
18HU13004_152;OTN_48;44.1775;-63.2303;390570;50;25-apr-13;22:50:00;31.8753;1.9471;0.2766;1;NaN;9;NaN;9;0.16;1;6.3;1;0.9115;1;6.88;1;0;6.91;0.92
18HU13004_152;OTN_48;44.1775;-63.2303;390569;60;25-apr-13;22:49:00;32.0478;2.5125;0.28;1;NaN;9;NaN;9;0.12;1;4.37;1;0.771;1;4.79;1;0;5.67;0.91
18HU13004_152;OTN_48;44.1775;-63.2303;390568;79;25-apr-13;22:48:00;32.2742;2.8101;0.2833;1;NaN;9;NaN;9;0.15;1;5.545;1;0.853;1;5.23;1;0;6.50;1.06
18HU13004_152;OTN_48;44.1775;-63.2303;390567;100;25-apr-13;22:47:00;32.6678;4.2552;0.1349;1;NaN;9;NaN;9;0.15;1;6.35;1;0.857;1;6.39;1;0;7.41;0.99
18HU13004_152;OTN_48;44.1775;-63.2303;390566;168;25-apr-13;22:45:00;34.9546;10.6287;NaN;9;34.931;1;3.41;1;0.06;1;15.835;1;1.216;1;12.165;1;0;13.02;1.30
18HU13004_155;HL_02;44.2682;-63.3168;390585;3;26-apr-13;00:50:00;31.4106;2.9148;1.4561;1;31.414;1;8.396;1;0.03;1;0.815;1;0.4565;1;0.16;1;0;1.79;5.09
18HU13004_155;HL_02;44.2682;-63.3168;390584;10;26-apr-13;00:49:00;31.4121;2.8045;1.4178;1;NaN;9;NaN;9;0.035;1;0.855;1;0.451;1;0.465;1;0;1.90;1.84
18HU13004_155;HL_02;44.2682;-63.3168;390583;20;26-apr-13;00:49:00;31.4029;2.2096;2.0693;1;NaN;9;NaN;9;0.045;1;1;1;0.5075;1;0.31;1;0;1.97;3.23
18HU13004_155;HL_02;44.2682;-63.3168;390582;30;26-apr-13;00:48:00;31.4485;1.2729;2.5291;1;NaN;9;NaN;9;0.075;1;2.14;1;0.68;1;1.38;1;0;3.15;1.55
18HU13004_155;HL_02;44.2682;-63.3168;390581;40;26-apr-13;00:47:00;31.5868;1.1789;1.0579;1;31.584;1;7.799;1;0.11;1;4.59;1;0.823;1;3.92;1;0;5.58;1.17
18HU13004_155;HL_02;44.2682;-63.3168;390580;50;26-apr-13;00:46:00;31.7487;1.6128;0.4182;1;NaN;9;NaN;9;0.13;1;5.525;1;0.9065;1;5.55;1;0;6.09;1.00
18HU13004_155;HL_02;44.2682;-63.3168;390579;60;26-apr-13;00:46:00;31.8554;1.8971;0.2361;1;NaN;9;NaN;9;0.145;1;6.015;1;0.9375;1;6.205;1;0;6.42;0.97
18HU13004_155;HL_02;44.2682;-63.3168;390578;80;26-apr-13;00:45:00;32.0747;2.1858;0.2058;1;NaN;9;NaN;9;0.14;1;5.075;1;0.8465;1;5.58;1;0;6.00;0.91
18HU13004_155;HL_02;44.2682;-63.3168;390577;100;26-apr-13;00:44:00;32.6299;4.3086;0.2597;1;NaN;9;NaN;9;0.175;1;6.425;1;0.8205;1;6.04;1;0;7.83;1.06
18HU13004_155;HL_02;44.2682;-63.3168;390576;145;26-apr-13;00:43:00;34.5418;9.6454;0.6109;1;34.534;1;3.884;1;0.13;1;14.3;1;1.1505;1;12.375;1;0;12.43;1.16
18HU13004_156;OTN_28;44.3163;-63.3507;390594;4;26-apr-13;01:58:00;31.4354;3.2493;1.0727;1;31.441;1;8.27;1;0.045;1;0.875;1;0.462;1;0.255;1;0;1.89;3.43
18HU13004_156;OTN_28;44.3163;-63.3507;390593;10;26-apr-13;01:57:00;31.5343;3.3275;1.2217;1;NaN;9;NaN;9;0.035;1;0.97;1;0.4545;1;0.19;1;0;2.13;5.11
18HU13004_156;OTN_28;44.3163;-63.3507;390592;20;26-apr-13;01:56:00;31.5375;3.1687;1.0876;1;NaN;9;NaN;9;0.03;1;0.92;1;0.4155;1;0.19;1;0;2.21;4.84
18HU13004_156;OTN_28;44.3163;-63.3507;390591;30;26-apr-13;01:56:00;31.5388;2.9243;1.1025;1;NaN;9;NaN;9;0.03;1;0.85;1;0.4185;1;0.175;1;0;2.03;4.86
18HU13004_156;OTN_28;44.3163;-63.3507;390590;40;26-apr-13;01:55:00;31.5475;2.8218;1.3558;1;NaN;9;NaN;9;0.045;1;0.985;1;0.449;1;0.31;1;0;2.19;3.18
18HU13004_156;OTN_28;44.3163;-63.3507;390589;50;26-apr-13;01:54:00;31.7596;2.2591;1.3111;1;NaN;9;NaN;9;0.1;1;3.435;1;0.7175;1;2.725;1;0;4.79;1.26
18HU13004_156;OTN_28;44.3163;-63.3507;390588;60;26-apr-13;01:53:00;31.8341;2.461;0.9089;1;NaN;9;NaN;9;0.115;1;3.85;1;0.75;1;3.385;1;0;5.13;1.14
18HU13004_156;OTN_28;44.3163;-63.3507;390587;80;26-apr-13;01:52:00;31.9854;2.0228;0.9536;1;NaN;9;NaN;9;0.155;1;6.555;1;0.9125;1;5.855;1;0;7.18;1.12
18HU13004_156;OTN_28;44.3163;-63.3507;390586;112;26-apr-13;01:51:00;33.5271;6.8732;0.5066;1;33.489;1;5.412;1;0.15;1;8.775;1;0.9585;1;8.75;1;0;9.15;1.00
18HU13004_157;OTN_08;44.4378;-63.4872;390601;4;26-apr-13;10:29:00;31.2374;3.2866;1.2813;1;31.226;1;8.193;1;0.035;1;0.315;1;0.3675;1;0.045;1;0;0.86;7.00
18HU13004_157;OTN_08;44.4378;-63.4872;390600;10;26-apr-13;10:27:00;31.2406;3.2683;1.2515;1;NaN;9;NaN;9;0.07;1;0.91;1;0.4875;1;0.075;1;0;1.87;12.13
18HU13004_157;OTN_08;44.4378;-63.4872;390599;20;26-apr-13;10:26:00;31.2963;2.6173;1.1323;1;NaN;9;NaN;9;0.045;1;0.575;1;0.4135;1;0.14;1;0;1.39;4.11
18HU13004_157;OTN_08;44.4378;-63.4872;390598;30;26-apr-13;10:25:00;31.3672;2.4725;1.3029;1;NaN;9;NaN;9;0.045;1;0.92;1;0.459;1;0.18;1;0;2.00;5.11
18HU13004_157;OTN_08;44.4378;-63.4872;390597;40;26-apr-13;10:23:00;31.5412;2.2311;1.5711;1;NaN;9;NaN;9;0.085;1;2.46;1;0.6205;1;0.94;1;0;3.96;2.62
18HU13004_157;OTN_08;44.4378;-63.4872;390596;51;26-apr-13;10:22:00;31.7047;1.9933;1.3412;1;NaN;9;NaN;9;0.105;1;4.06;1;0.784;1;2.295;1;0;5.18;1.77
18HU13004_157;OTN_08;44.4378;-63.4872;390595;69;26-apr-13;10:21:00;31.7484;2.0222;1.8777;1;31.751;1;7.37;1;0.11;1;4.12;1;0.7805;1;2.555;1;0;5.28;1.61
