CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PRES;PSAL;TEMP_XX;DOXY;PHPH;CHL_01;Q_CHL;PSAL_BS;Q_PSAL;OXY_02;Q_OXY;NO2_01;Q_NO2;NO2_01;Q_NO2;NOx_01;Q_NOX;NOx_01;Q_NOX;PO4_01;Q_PO4;PO4_01;Q_PO4;Si_01;Q_Si;Si_01;Q_Si;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(dbar);(psu);(celsius);(ml/l);((none));(mg/m**3);((none));(PSU);((none));(ml/l);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));((none));((none));((none))
18HU18008_129;HL_10;42.0317;-61.06709;438180;3998.85;16-may-18;18:08:00;3998.852;34.8967;2.2545;5.7595;NaN;NaN;9;34.895;1;6.3;1;NaN;9;0;1;NaN;9;18.085;1;NaN;9;1.326;1;NaN;9;25.635;1;0;13.64;0.71
18HU18008_129;HL_10;42.03178;-61.0671;438179;4140.54;16-may-18;18:05:00;4140.542;34.8924;2.2236;5.6777;NaN;NaN;9;34.892;1;6.2;1;NaN;9;0;1;NaN;9;18.6;1;NaN;9;1.382;1;NaN;9;29.02;2;2048;13.46;0.64
18HU18008_131;HL_12;41.4055;-60.6737;438231;1.38;17-may-18;03:31:00;1.385;35.6552;16.1383;5.7451;NaN;0.49331;1;NaN;9;6.1;1;NaN;9;0;1;NaN;9;0;1;NaN;9;0.144;1;NaN;9;0;1;0;0.00;NaN
18HU18008_131;HL_12;41.4055;-60.67359;438230;24.44;17-may-18;03:30:00;24.445;35.653;15.6482;5.8074;NaN;0.60094;1;35.655;1;6.1;1;NaN;9;0;1;NaN;9;0;1;NaN;9;0.1305;1;NaN;9;0;1;0;0.00;NaN
18HU18008_131;HL_12;41.40554;-60.67358;438229;49.79;17-may-18;03:29:00;49.79;35.6993;15.1194;5.4252;NaN;0.2332;1;NaN;9;5.7;1;NaN;9;0.26;1;NaN;9;1.91;1;NaN;9;0.287;1;NaN;9;0.58;1;0;6.66;3.29
18HU18008_131;HL_12;41.4056;-60.67364;438228;100.7;17-may-18;03:28:00;100.708;35.6023;12.913;4.1574;NaN;0.07355;1;35.603;1;4.4;1;NaN;9;0;1;NaN;9;14.55;1;NaN;9;0.939;1;NaN;9;6.17;1;0;15.50;2.36
18HU18008_131;HL_12;41.40592;-60.67357;438227;249.83;17-may-18;03:25:00;249.839;35.2981;10.1621;2.8769;NaN;NaN;9;35.602;7;3;1;NaN;9;0;1;NaN;9;24.885;1;NaN;9;1.568;1;NaN;9;13.59;1;256;15.87;1.83
18HU18008_131;HL_12;41.4061;-60.67348;438226;460.9;17-may-18;03:22:00;460.908;35.0952;6.648;4.2074;NaN;NaN;9;35.096;1;4.5;1;NaN;9;0;1;NaN;9;22.22;1;NaN;9;1.4485;1;NaN;9;13.86;1;0;15.34;1.60
18HU18008_131;HL_12;41.40636;-60.67336;438225;690.24;17-may-18;03:19:00;690.249;35.0297;5.2276;5.0821;NaN;NaN;9;35.029;1;5.4;1;NaN;9;0;1;NaN;9;19.455;1;NaN;9;1.2805;1;NaN;9;12.2;1;0;15.19;1.59
18HU18008_131;HL_12;41.40627;-60.673;438224;940.5;17-may-18;03:15:00;940.501;35.0019;4.571;5.461;NaN;NaN;9;35.001;1;5.8;1;NaN;9;0;1;NaN;9;18.67;1;NaN;9;1.2285;1;NaN;9;11.96;1;0;15.20;1.56
18HU18008_131;HL_12;41.40624;-60.67236;438223;1200.32;17-may-18;03:11:00;1200.324;34.9797;4.2113;5.5961;NaN;NaN;9;34.979;1;6;1;NaN;9;0;1;NaN;9;18.25;1;NaN;9;1.2125;1;NaN;9;12.155;1;0;15.05;1.50
18HU18008_131;HL_12;41.40608;-60.67196;438222;1470.14;17-may-18;03:07:00;1470.145;34.9701;3.9593;5.6357;NaN;NaN;9;34.971;1;6;1;NaN;9;0;1;NaN;9;18.21;1;NaN;9;1.206;1;NaN;9;12.82;1;0;15.10;1.42
18HU18008_131;HL_12;41.40618;-60.67136;438221;1750.99;17-may-18;03:02:00;1750.992;34.9581;3.6802;5.6863;NaN;NaN;9;34.959;1;6.1;1;NaN;9;0;1;NaN;9;18.21;1;NaN;9;1.208;1;NaN;9;13.84;1;0;15.07;1.32
18HU18008_131;HL_12;41.40658;-60.67126;438220;2040.38;17-may-18;02:58:00;2040.386;34.9525;3.4853;5.6902;NaN;NaN;9;34.95102;1;6.1;1;NaN;9;0;1;NaN;9;18.16;1;NaN;9;1.209;1;NaN;9;15.23;1;0;15.02;1.19
18HU18008_131;HL_12;41.40698;-60.67148;438219;2338.67;17-may-18;02:54:00;2338.67;34.9438;3.229;5.6988;NaN;NaN;9;34.943;1;6.2;1;NaN;9;0;1;NaN;9;18.125;1;NaN;9;1.208;1;NaN;9;16.845;1;0;15.00;1.08
18HU18008_131;HL_12;41.4073;-60.67188;438218;2629.64;17-may-18;02:49:00;2629.641;34.9395;3.0452;5.6835;NaN;NaN;9;34.937;1;6.2;1;NaN;9;0;1;NaN;9;18.315;1;NaN;9;1.2265;1;NaN;9;18.805;1;0;14.93;0.97
18HU18008_131;HL_12;41.40764;-60.67196;438217;2910.56;17-may-18;02:45:00;2910.564;34.9293;2.8199;5.7143;NaN;NaN;9;34.928;1;6.2;1;NaN;9;0;1;NaN;9;18.08;1;NaN;9;1.2245;1;NaN;9;20.08;1;0;14.77;0.90
18HU18008_131;HL_12;41.40768;-60.67122;438216;3177.45;17-may-18;02:41:00;3177.459;34.9186;2.6117;5.758;NaN;NaN;9;34.917;1;6.3;1;NaN;9;0;1;NaN;9;17.87;1;NaN;9;1.1995;1;NaN;9;20.81;1;0;14.90;0.86
18HU18008_131;HL_12;41.4077;-60.67068;438215;3441.06;17-may-18;02:37:00;3441.066;34.9085;2.4255;5.7666;NaN;NaN;9;34.906;1;6.3;1;NaN;9;0;1;NaN;9;18.09;1;NaN;9;1.2255;1;NaN;9;22.9;1;0;14.76;0.79
18HU18008_131;HL_12;41.40792;-60.67044;438214;3690.8;17-may-18;02:33:00;3690.805;34.9023;2.3282;5.7653;NaN;NaN;9;34.9;1;6.3;1;NaN;9;0;1;NaN;9;18.06;1;NaN;9;1.2205;1;NaN;9;24.15;1;0;14.80;0.75
18HU18008_131;HL_12;41.4085;-60.67044;438213;3930.37;17-may-18;02:29:00;3930.373;34.8958;2.2696;5.6972;NaN;NaN;9;34.894;1;6.2;1;NaN;9;0;1;NaN;9;18.855;1;NaN;9;1.278;1;NaN;9;28.535;1;0;14.75;0.66
18HU18008_131;HL_12;41.40866;-60.67022;438212;4149.65;17-may-18;02:26:00;4149.655;34.8935;2.248;5.68;NaN;NaN;9;34.891;1;6.2175;1;NaN;9;0;1;NaN;9;18.84;1;NaN;9;1.275;1;NaN;9;29.31;1;0;14.78;0.64
18HU18008_131;HL_12;41.40878;-60.66964;438211;4341.88;17-may-18;02:22:00;4341.883;34.8895;2.2351;5.6129;NaN;NaN;9;34.887;1;6.2;1;NaN;9;0;1;NaN;9;19.38;1;NaN;9;1.316;1;NaN;9;32.315;1;0;14.73;0.60
18HU18008_131;HL_12;41.40876;-60.66896;438210;4500.96;17-may-18;02:19:00;4500.969;34.8863;2.2294;5.5581;NaN;NaN;9;34.884;1;6.1;1;NaN;9;0;1;NaN;9;19.805;1;NaN;9;1.3585;1;NaN;9;34.925;1;0;14.58;0.57
18HU18008_131;HL_12;41.40872;-60.66854;438209;4650.74;17-may-18;02:17:00;4650.746;34.884;2.2248;5.5286;NaN;NaN;9;34.882;1;6.1;1;NaN;9;0;1;NaN;9;20;1;NaN;9;1.372;1;NaN;9;36.64;1;0;14.58;0.55
18HU18008_131;HL_12;41.40858;-60.66842;438208;4725.12;17-may-18;02:15:00;4725.129;34.8816;2.2162;5.4822;NaN;NaN;9;34.879;1;6;1;NaN;9;0;1;NaN;9;20.425;1;NaN;9;1.3705;1;NaN;9;38.575;1;0;14.90;0.53
18HU18008_133;HL_14;40.59865;-59.96558;438260;3.93;17-may-18;13:23:00;3.939;34.7065;18.3645;2.5744;NaN;0.21526;1;NaN;9;5.6;7;NaN;9;0;1;NaN;9;0;1;NaN;9;0.043;1;NaN;9;0.86;1;256;0.00;0.00
18HU18008_133;HL_14;40.59849;-59.96534;438259;25.14;17-may-18;13:22:00;25.145;34.3932;17.1775;2.342;NaN;0.46192;1;NaN;9;5.7;7;NaN;9;0.065;1;NaN;9;0.36;1;NaN;9;0.0945;1;NaN;9;0.665;1;256;3.81;0.54
18HU18008_133;HL_14;40.59832;-59.96508;438258;50.13;17-may-18;13:21:00;50.132;34.4045;15.6257;2.5827;NaN;0.19802;1;NaN;9;5.2;7;NaN;9;0.81;1;NaN;9;5.495;1;NaN;9;0.3645;1;NaN;9;1.96;1;256;15.08;2.80
18HU18008_133;HL_14;40.59808;-59.96474;438257;99.23;17-may-18;13:19:00;99.233;34.271;13.8333;2.9026;NaN;0.04338;1;NaN;9;5.4;7;NaN;9;0.02;1;NaN;9;8.335;1;NaN;9;0.5335;1;NaN;9;3.01;1;256;15.62;2.77
18HU18008_133;HL_14;40.59762;-59.96428;438256;249.62;17-may-18;13:16:00;249.628;33.1822;11.2928;2.6592;NaN;NaN;9;NaN;9;3.3;1;NaN;9;0;1;NaN;9;21.135;1;NaN;9;1.314;1;NaN;9;10.66;1;0;16.08;1.98
18HU18008_133;HL_14;40.59732;-59.9639;438255;460.52;17-may-18;13:13:00;460.527;34.2448;7.2341;2.6376;NaN;NaN;9;NaN;9;3.9;7;NaN;9;0;1;NaN;9;23.465;1;NaN;9;1.542;1;NaN;9;14.705;1;256;15.22;1.60
18HU18008_133;HL_14;40.59686;-59.96316;438254;700.08;17-may-18;13:09:00;700.081;35.0044;5.3065;4.057;NaN;NaN;9;NaN;9;5.3;7;NaN;9;0;1;NaN;9;19.86;1;NaN;9;1.3235;1;NaN;9;12.61;1;256;15.01;1.57
18HU18008_133;HL_14;40.59636;-59.96228;438253;970.2;17-may-18;13:04:00;970.204;35.0021;4.565;5.4462;NaN;NaN;9;NaN;9;5.8;1;NaN;9;0;1;NaN;9;18.715;1;NaN;9;1.1925;1;NaN;9;11.95;1;0;15.69;1.57
18HU18008_133;HL_14;40.5957;-59.9615;438252;1249.54;17-may-18;12:58:00;1249.546;34.9808;4.1702;5.5828;NaN;NaN;9;NaN;9;6;1;NaN;9;0;1;NaN;9;18.43;1;NaN;9;1.2085;1;NaN;9;12.355;1;0;15.25;1.49
18HU18008_133;HL_14;40.5951;-59.96064;438251;1529.95;17-may-18;12:53:00;1529.955;34.97;3.9134;5.6099;NaN;NaN;9;NaN;9;6;1;NaN;9;0;1;NaN;9;18.42;1;NaN;9;1.213;1;NaN;9;13.24;1;0;15.19;1.39
18HU18008_133;HL_14;40.59454;-59.95994;438250;1809.03;17-may-18;12:48:00;1809.036;34.9612;3.6799;5.6379;NaN;NaN;9;NaN;9;6.1;1;NaN;9;0;1;NaN;9;18.365;1;NaN;9;1.2195;1;NaN;9;14.275;1;0;15.06;1.29
18HU18008_133;HL_14;40.59424;-59.95912;438249;2100.33;17-may-18;12:42:00;2100.337;34.9524;3.4358;5.6588;NaN;NaN;9;NaN;9;6.1;1;NaN;9;0;1;NaN;9;18.33;1;NaN;9;1.217;1;NaN;9;15.885;1;0;15.06;1.15
18HU18008_133;HL_14;40.594;-59.95795;438248;2389.8;17-may-18;12:36:00;2389.804;34.9455;3.2021;5.6516;NaN;NaN;9;NaN;9;6.1;1;NaN;9;0;1;NaN;9;18.415;1;NaN;9;1.226;1;NaN;9;17.915;1;0;15.02;1.03
18HU18008_133;HL_14;40.59334;-59.957;438247;2678.85;17-may-18;12:31:00;2678.857;34.9371;2.9834;5.6511;NaN;NaN;9;NaN;9;6.8;7;NaN;9;0;1;NaN;9;18.495;1;NaN;9;1.236;1;NaN;9;19.83;1;256;14.96;0.93
18HU18008_133;HL_14;40.5925;-59.95634;438246;2959.89;17-may-18;12:25:00;2959.896;34.9261;2.7617;5.679;NaN;NaN;9;NaN;9;6.181;1;NaN;9;0;1;NaN;9;18.355;1;NaN;9;1.237;1;NaN;9;21.37;1;0;14.84;0.86
18HU18008_133;HL_14;40.59256;-59.9549;438245;3241.73;17-may-18;12:20:00;3241.734;34.9151;2.5601;5.69;NaN;NaN;9;34.91329;1;6.2;1;NaN;9;0;1;NaN;9;18.445;1;NaN;9;1.2375;1;NaN;9;23.49;1;0;14.91;0.79
18HU18008_133;HL_14;40.59201;-59.95376;438244;3519.1;17-may-18;12:14:00;3519.105;34.9048;2.4039;5.6901;NaN;NaN;9;NaN;9;6.2;1;NaN;9;0;1;NaN;9;18.575;1;NaN;9;1.252;1;NaN;9;25.81;1;0;14.84;0.72
18HU18008_133;HL_14;40.59102;-59.954;438243;3787.72;17-may-18;12:10:00;3787.721;34.8978;2.3148;5.6826;NaN;NaN;9;NaN;9;6.2;1;NaN;9;0;1;NaN;9;18.85;1;NaN;9;1.2675;1;NaN;9;27.845;1;0;14.87;0.68
18HU18008_133;HL_14;40.59036;-59.95454;438242;4052.16;17-may-18;12:05:00;4052.164;34.8925;2.2698;5.6397;NaN;NaN;9;NaN;9;6.2;1;NaN;9;0;1;NaN;9;19.145;1;NaN;9;1.301;1;NaN;9;30.355;1;0;14.72;0.63
18HU18008_133;HL_14;40.58976;-59.95464;438241;4299.98;17-may-18;12:00:00;4299.986;34.8894;2.2578;5.6156;NaN;NaN;9;NaN;9;6.2;1;NaN;9;0;1;NaN;9;19.36;1;NaN;9;1.312;1;NaN;9;32.06;1;0;14.76;0.60
18HU18008_133;HL_14;40.58924;-59.95452;438240;4529.47;17-may-18;11:56:00;4529.476;34.887;2.2583;5.5762;NaN;NaN;9;NaN;9;6.1;1;NaN;9;0;1;NaN;9;19.55;1;NaN;9;1.337;1;NaN;9;33.785;1;0;14.62;0.58
18HU18008_133;HL_14;40.58876;-59.9544;438239;4750.65;17-may-18;11:52:00;4750.654;34.8846;2.2615;5.5431;NaN;NaN;9;NaN;9;6.1;1;NaN;9;0;1;NaN;9;19.925;1;NaN;9;1.363;1;NaN;9;35.465;1;0;14.62;0.56
18HU18008_133;HL_14;40.58818;-59.95444;438238;4950.02;17-may-18;11:48:00;4950.029;34.8834;2.2749;5.519;NaN;NaN;9;NaN;9;6.1;1;NaN;9;0;1;NaN;9;20.04;1;NaN;9;1.373;1;NaN;9;36.44;1;0;14.60;0.55
18HU18008_133;HL_14;40.58791;-59.95425;438237;5069.78;17-may-18;11:45:00;5069.781;34.8761;2.2318;5.4316;NaN;NaN;9;NaN;9;6;1;NaN;9;0;1;NaN;9;20.775;1;NaN;9;1.4175;1;NaN;9;41.585;1;4;14.66;0.50
18HU18008_140;HL_15.6;40.01421;-59.25271;438289;3.38;18-may-18;00:38:00;3.384;36.3847;24.8916;4.5216;NaN;0.09806;1;NaN;9;4.8;1;NaN;9;0;1;NaN;9;0;1;NaN;9;0.0295;1;NaN;9;0.99;1;0;0.00;0.00
18HU18008_140;HL_15.6;40.01317;-59.25358;438288;26.54;18-may-18;00:37:00;26.547;36.3884;24.8571;4.5144;NaN;0.1075;1;NaN;9;4.8;1;NaN;9;0;1;NaN;9;0;1;NaN;9;0.0335;1;NaN;9;1;1;0;0.00;0.00
18HU18008_140;HL_15.6;40.01263;-59.25438;438287;50.41;18-may-18;00:36:00;50.411;36.5712;24.2666;4.4374;NaN;0.32738;1;NaN;9;NaN;9;NaN;9;0.04;1;NaN;9;0.13;1;NaN;9;0.032;1;NaN;9;0.92;1;0;4.06;0.14
18HU18008_140;HL_15.6;40.01195;-59.25543;438286;99.53;18-may-18;00:35:00;99.534;36.7667;22.3022;4.5141;NaN;0.07921;1;NaN;9;4.8;1;NaN;9;0.24;1;NaN;9;0.39;1;NaN;9;0.0405;1;NaN;9;0.715;1;0;9.63;0.55
18HU18008_140;HL_15.6;40.01013;-59.25637;438285;248.94;18-may-18;00:33:00;248.943;36.6271;19.0703;4.2129;NaN;NaN;9;NaN;9;4.8;1;NaN;9;0;1;NaN;9;3.41;1;NaN;9;0.1645;1;NaN;9;1.19;1;0;20.73;2.87
18HU18008_140;HL_15.6;40.00736;-59.25757;438284;460.86;18-may-18;00:29:00;460.869;36.1663;16.0464;3.3252;NaN;NaN;9;NaN;9;3.6;1;NaN;9;0;1;NaN;9;12.405;1;NaN;9;0.706;1;NaN;9;4.36;1;0;17.57;2.85
18HU18008_140;HL_15.6;40.00329;-59.25894;438283;698.4;18-may-18;00:23:00;698.401;35.2678;9.829;3.0328;NaN;NaN;9;NaN;9;3.3;1;NaN;9;0;1;NaN;9;24.19;1;NaN;9;1.488;1;NaN;9;13.69;1;0;16.26;1.77
18HU18008_140;HL_15.6;39.99867;-59.2612;438282;966.18;18-may-18;00:17:00;966.188;35.0617;5.7609;4.7085;NaN;NaN;9;NaN;9;5;1;NaN;9;0;1;NaN;9;20.28;1;NaN;9;1.284;1;NaN;9;13.1;1;0;15.79;1.55
18HU18008_140;HL_15.6;39.99245;-59.2638;438281;1248.7;18-may-18;00:06:00;1248.709;35.0053;4.6605;5.3853;NaN;NaN;9;NaN;9;5.8;1;NaN;9;0;1;NaN;9;18.47;1;NaN;9;1.193;1;NaN;9;12.055;1;0;15.48;1.53
18HU18008_140;HL_15.6;39.98829;-59.2665;438280;1534.84;18-may-18;00:00:00;1534.845;34.9826;4.2442;5.549;NaN;NaN;9;NaN;9;6;1;NaN;9;0;1;NaN;9;18.235;1;NaN;9;1.166;1;NaN;9;12.335;1;0;15.64;1.48
18HU18008_140;HL_15.6;39.98451;-59.26866;438279;1806.18;17-may-18;23:54:00;1806.185;34.9729;3.9691;5.5895;NaN;NaN;9;NaN;9;6;1;NaN;9;0;1;NaN;9;18.16;1;NaN;9;1.173;1;NaN;9;13.205;1;0;15.48;1.38
18HU18008_140;HL_15.6;39.98062;-59.27064;438278;2106.56;17-may-18;23:48:00;2106.568;34.9627;3.6981;5.6374;NaN;NaN;9;NaN;9;6.1;1;NaN;9;0;1;NaN;9;18.13;1;NaN;9;1.1785;1;NaN;9;14.525;1;0;15.38;1.25
