CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;CTD;labo;labo;labo;labo;labo;labo;labo;labo;labo;calc;calc
Fichier;Station;Latitude;Longitude;Echantillon;zbouteille;Date;Heure;PRES;PSAL;TEMP_XX;OXYM_01;Q_OXYM;NOx_01;Q_NOX;PO4_01;Q_PO4;Si_01;Q_Si;QCFF;N_P;N_Si
(nom);(nom/no);(degres);(degres);(no_unique);(dbar);(jj-mmm-yyyy);(GMT);(dbar);(psu);(celsius);(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));(mmol/m**3);((none));((none));((none));((none))
18HU95003_304;CAST#1;42.24817;-50.29317;152993;500.25;22-apr-95;07:55:00;504.834;34.8773;4.2137;268.22796;4;18.45052;1;1.20346;1;11.26055;1;6;15.33;1.64
18HU95003_304;CAST#1;42.24817;-50.29317;152992;595.52;22-apr-95;07:55:00;601.109;34.8706;3.8834;282.56382;4;17.46949;1;1.16396;1;10.60804;1;6;15.01;1.65
18HU95003_304;CAST#1;42.24817;-50.29317;152991;690.81;22-apr-95;07:55:00;697.456;34.9286;4.1139;274.74832;4;18.28955;1;1.16801;1;11.17204;1;6;15.66;1.64
18HU95003_304;CAST#1;42.24817;-50.29317;152990;786.92;22-apr-95;07:55:00;794.674;34.9407;4.0896;273.58716;4;18.40103;1;1.17653;1;11.40102;1;6;15.64;1.61
18HU95003_304;CAST#1;42.24817;-50.29317;152989;886.61;22-apr-95;07:55:00;895.568;34.9203;3.8371;281.5813;4;17.78356;1;1.2195;1;11.29446;1;6;14.58;1.57
18HU95003_304;CAST#1;42.24817;-50.29317;152988;981.95;22-apr-95;07:55:00;992.098;34.9353;3.8408;278.0085;4;17.61202;1;1.18453;1;11.48798;1;6;14.87;1.53
18HU95003_304;CAST#1;42.24817;-50.29317;152987;1103.48;22-apr-95;07:55:00;1115.215;34.8942;3.4646;288.9502;4;17.53053;1;1.16551;1;11.20499;1;6;15.04;1.56
18HU95003_304;CAST#1;42.24817;-50.29317;152986;1204.01;22-apr-95;07:55:00;1217.108;34.9317;3.6383;279.75024;4;18.03855;1;1.17601;1;11.99947;1;6;15.34;1.50
18HU95003_304;CAST#1;42.24817;-50.29317;152985;1273.99;22-apr-95;07:55:00;1288.07;34.9188;3.53;283.68032;4;17.80498;1;1.17303;1;12.17601;1;6;15.18;1.46
18HU95003_304;CAST#1;42.24817;-50.29317;152984;1470.61;22-apr-95;07:55:00;1487.556;34.9;3.3363;288.2803;4;17.56097;1;1.16398;1;12.12301;1;6;15.09;1.45
